contrast_0,correlation_0,correlation_45,correlation_90
0.10661233074799525,0.7189898921914004,0.22799388443610352,0.3952420948056556
0.13158932562113843,0.4101306747658336,0.1908451287681262,0.6802165504506268
0.12133561193637438,0.6526702872241466,0.2638977594945541,0.47738196961365786
0.15985276718811617,0.4894326398408683,0.35874213092269497,0.5419319709168932
0.06020770343105034,0.7455553706582,0.509642818416473,0.37796809833151196
0.5621138425134742,0.4319683070682565,0.19962686620989556,0.3960635877169948
0.10911003023530956,0.4711481075703777,0.18487271008461956,0.6500261637396747
0.13040620481135792,0.4429616369659235,0.1421508524712651,0.6484242980670101
0.08623636124622057,0.319698899704248,0.22505403711021815,0.7595875891813365
0.18285789404495864,0.40111240957775723,0.25101484635299903,0.6475304863423315
0.11134481398711711,0.3874219191092941,0.18942402531542998,0.6948750822887694
0.17378730116997498,0.4207922408589092,0.43426202359322946,0.6355909304518078
0.25949783094518203,0.488097536485089,0.10961690017222378,0.5527627630519765
0.12935454186933085,0.5219419267551054,0.18223966282692355,0.6023086407041406
0.11949520178782697,0.33965295081178426,0.1284990647201984,0.7391808635623371
0.13605889312475347,0.5648034907914616,0.3261493506809182,0.557096804712568
0.1193637439200736,0.4508767825000231,0.3182183291679193,0.6462997473734885
0.27777047456290255,0.46224587524956146,0.246471123644698,0.5784614487086766
0.10398317339292755,0.5198574537617161,0.19155782474650696,0.5556967391277803
0.2773761009596424,0.4573707885869907,0.18939115942441329,0.5476036456825916
0.0,0.0,0.07228367517045324,0.0
0.11542000788747206,0.345101837639292,0.17525878411194099,0.7288896875977697
0.18535559353227288,0.40179322602393147,0.4085289788208145,0.6221631560884535
0.30800578414618107,0.5323721750987768,0.14768233993332236,0.42362017685976416
0.0,0.0,0.07228367517045324,0.0
0.07953200999079793,0.5232829952898154,0.37929100825429796,0.5063464921856442
0.13369265150519258,0.42109402944698865,0.3956744729726514,0.6530365869254262
0.0,0.0,0.07228367517045324,0.0
0.0,0.0,0.07228367517045324,0.0
0.2817142105955041,0.5343948263604857,0.26381016870470736,0.5353142575173492
0.16090443013014324,0.3906733844436626,0.321694181812299,0.6665863436804063
0.17746812146706975,0.6397362697675222,0.36711528680085176,0.4140988051041044
0.09806756934402522,0.4007697213542069,0.21914169605525413,0.6765934867733245
0.09307217036939659,0.5282306290569718,0.15014232263205474,0.5847750831448661
0.21138425134744313,0.419235069651762,0.341643185209517,0.6220400989727124
0.14342053371894303,0.41166183641747106,0.2294240594686837,0.7144796467023348
0.1641908768239779,0.4602316127070455,0.1636744857390178,0.6258374424011653
0.11081898251610359,0.6037228871141219,0.13987580229969512,0.5439852722577533
0.0,0.0,0.07228367517045324,0.0
0.09911923228605228,0.393816133720329,0.22537000577757893,0.7018285815791335
0.41304062048113577,0.5746736919644941,0.2405561681670625,0.32596143122678706
0.36663599316419077,0.5239002887315944,0.17901134739929447,0.4809802364980206
0.9454449848823449,0.14102722774146212,0.1865630242148384,0.5141296144867119
0.1159458393584856,0.6358313368160621,0.1971387693006867,0.4615286886543496
0.09596424345997104,0.6647873121996722,0.3150304414150028,0.43453369527865504
0.09491258051794398,0.4981127637868945,0.5906347053997462,0.5825788696941643
0.39568818193768884,0.4830941348952103,0.08290084242424274,0.4999869914403069
0.43854344682529234,0.4555842396609413,0.12184000802948351,0.49857014142752404
0.0,0.0,0.07228367517045324,0.0
0.3352175627711318,0.4855652668754758,0.30052636098082036,0.48872873515298926
0.09412383331142367,0.35014607591782315,0.21474080809005186,0.7218963194700261
0.06888392270277374,0.28186028879729724,0.29092530010900325,0.8037234173382335
0.12909162613382408,0.43915657889283344,0.23352321629991524,0.6761349545655615
0.12698830024976993,0.6324211393626461,0.41401576415459285,0.4161251642092551
0.19363743920073614,0.6231758228870131,0.16442402072846757,0.4131354073001436
0.26488760352307084,0.43459862564973534,0.2681800980848374,0.6054296103024558
0.2989351912711975,0.5279330527925701,0.31713476627955295,0.4924743068702193
0.3261469698961482,0.49058890264795035,0.27002253647970303,0.50165451715952
0.0,0.0,0.07228367517045324,0.0
0.24911265939266458,0.4630671083740543,0.3196397313615285,0.5705376216534788
0.24411726041803594,0.4217215658092145,0.09435039711623944,0.622703884027389
0.10003943736032596,0.4399461927482089,0.28057089083296827,0.6507733941306346
0.14986196923885892,0.44975711750846803,0.2994590478116329,0.6008209798143475
0.13342973576968578,0.4491914492295031,0.2585461662356312,0.6381289063313107
0.1045090048639411,0.551329640192759,0.12023268588116419,0.5674912404017866
0.08150387800709868,0.2755086556403942,0.2418837961591373,0.827284945264669
0.14342053371894303,0.5321039117217432,0.26784490012501067,0.5599683206526935
0.19929012751413167,0.6310038146519605,0.4341382359091587,0.458374589354177
0.0,0.0,0.07228367517045324,0.0
0.12212435914289467,0.4391622458399939,0.3722471719810629,0.6866177810539397
0.41606415143946346,0.5817157320736203,0.2703337249823417,0.3159501923021763
0.10464046273169447,0.4186793593093173,0.13774125008522586,0.7220648939331186
0.07756014197449716,0.43531769099383794,0.2608592595668053,0.6698238631797032
0.09754173787301167,0.49303389226092176,0.29179622621041895,0.6153979331161333
0.4382805310897857,0.41082887106315485,0.29907144773730865,0.5085611147188547
0.35138688050479816,0.4623854481121111,0.4600137346114598,0.5768018968622876
0.16576837123701849,0.4647919463321634,0.15834169534150958,0.6282669911757596
0.13724201393453395,0.7014214800182691,0.22615638240112956,0.4053615780770265
0.1843039305902458,0.36250902813689634,0.3798339304330067,0.6696822123004933
0.08544761403970028,0.3294326059446048,0.31328779935551654,0.7490286019022592
0.12080978046536081,0.4632724940870837,0.2622473705414693,0.6441166797215515
0.10477192059944786,0.4198680181630805,0.1991460303190235,0.675249100579134
0.09359800184041013,0.5950084110633103,0.17809369672015707,0.5925489401225719
0.10293151045090047,0.5731120388072991,0.1356313819431909,0.5791807666600887
0.08978572367556192,0.9031298037333719,0.08920841917116616,0.28061742851707383
0.2677796766136453,0.4882226916115754,0.18317278748972615,0.5796478662110872
0.06651768108321283,0.3165698981748787,0.4417158302706214,0.7456785373636506
0.0,0.0,0.07228367517045324,0.0
0.10884711449980279,0.6357496084369602,0.08984590103282131,0.5008176464583766
0.18233206257394502,0.46108341292691796,0.5597178791985055,0.5735866466237209
0.16905481793085314,0.6534475203562149,0.23866628064803608,0.4095889944491753
0.3327198632838175,0.4817003063819435,0.37487530647796263,0.5217158786553953
0.0,0.0,0.07228367517045324,0.0
0.11160772972262388,0.4740715133682047,0.3284110542519389,0.6492544477812422
0.17010648087288022,0.43389797216288345,0.25578299618843736,0.6440650671175184
0.34560273432364924,0.4786378366529025,0.38246875467011704,0.5027054407456581
0.3733403444196135,0.5056022149735069,0.21241854894708193,0.49849034440319756
0.3991060864992768,0.40220840607580566,0.18284657984733232,0.5673749784001023
0.08387011962665963,0.2404788635914197,0.2358894986448864,0.8230407538662762
0.11988957539108713,0.44545944633786516,0.5985046371309085,0.652536896076816
0.09425529117917705,0.503507277957242,0.353752788883168,0.5688544090452584
0.17667937426054944,0.47749763576633397,0.21955047602778435,0.5560687027464053
0.2077034310503483,0.4026111796950837,0.17175625700438618,0.6316981862851981
0.07887472065203101,0.4340769611334921,0.3692752510569135,0.6862755561728422
0.0,0.0,0.07228367517045324,0.0
0.0,0.0,0.07228367517045324,0.0
0.11686604443275928,0.43809119013115005,0.23695989618525418,0.6206104130747652
0.08807677139476795,1.0,0.08383807485445838,0.1611029016124809
0.08229262521361902,0.33035667587876394,0.318077697107018,0.7880240353811133
0.0,0.0,0.07228367517045324,0.0
0.154331536742474,0.473424098383066,0.2758192710122731,0.6026622435808763
0.38227947942684365,0.44290615065320527,0.33276138208509115,0.4750609684381954
0.19863283817536476,0.5015782442816268,0.2151709442597102,0.6427955508712034
0.2158538188510582,0.31953838578746785,0.29999599973856994,0.6764491870539625
0.10832128302878925,0.47228607596236183,0.6533302785575305,0.6529735089775436
0.11831208097804649,0.39268348297572264,0.2632422710862106,0.6773084410113087
0.0,0.0,0.07228367517045324,0.0
0.2547653477060602,0.45648901190470415,0.1780453653582924,0.5682682612116184
0.12186144340738793,0.4590182455178577,0.14859293996738748,0.6488031143555927
0.10858419876429601,0.43425907212108505,0.5220611966165386,0.685630754879927
0.14631260680951752,0.7138694841339263,0.4542376267643439,0.39310036228975903
0.1080583672932825,0.4018224915798107,0.534298277169528,0.6988394425737222
0.21151570921519652,0.4450540270627891,0.3655467841925391,0.6419020317464197
0.1871960036808202,0.6192833353227876,0.5209672807951946,0.46596921974415484
0.2391218614434073,0.7214063261604708,0.14351341151953098,0.2664735349478262
0.3327198632838175,0.5620377961455225,0.19949541482368194,0.45756452038338125
0.42053371894307856,0.50975513881273,0.27750744418429013,0.43164910402448836
0.12265019061390822,0.5413837270698464,0.6537392871808929,0.5507451107426845
0.09727882213750491,0.6339494550189435,0.17885755470408957,0.43857567106333584
0.056132509530695394,0.8384682285344021,0.3187375305072221,0.33067374158995866
0.0,0.0,0.07228367517045324,0.0
0.10385171552517415,0.6819977578017182,0.17539775966141857,0.46878715951259936
0.20625739450506111,0.3971500691134985,0.2008931423648433,0.623985158330839
0.09386091757591691,0.4883426397240216,0.2727093851310004,0.6504364264620748
0.7349809386091757,0.35082328142079366,0.25514793052499873,0.314338106834237
0.216116734586565,0.32003455162858047,0.2970112723666295,0.6773930743063833
0.10726962008676215,0.42157152962310945,0.14055179800726067,0.7241950059283206
0.0,0.0,0.07228367517045324,0.0
0.10687524648350202,0.5176972570991062,0.20397445064022118,0.5529735219589151
0.3068226633364006,0.5361862226191216,0.20779623578508952,0.4785076148496819
0.16445379255948464,0.37149568845521963,0.28550263266384684,0.7384011554598392
0.5768371237018534,0.3966328304563978,0.1275281072387739,0.4605886328511232
0.0,0.0,0.07228367517045324,0.0
0.0,0.0,0.07228367517045324,0.0
0.10911003023530956,0.28808003431948165,0.29129727214289036,0.7502538011305563
0.07164453792559483,0.5818298812485689,0.617757674200636,0.5887408097056419
0.0,0.0,0.07228367517045324,0.0
0.13750492967004072,0.45008986714656585,0.12269090327447944,0.6305336699605848
0.031286972525305635,0.23284715411561144,0.15233884239015458,0.8773621443763437
0.0920205074273695,0.5336780623487772,0.10237252314988778,0.5614428718354445
0.3428421191008281,0.27837740362096464,0.2525814585018409,0.7042498398329325
0.3767582489812014,0.5253385581724977,0.2682402609267488,0.41276147947171254
0.08860260286578149,0.38280594262969364,0.3181282141414952,0.7078390942065432
0.38293676876561056,0.47498945508412677,0.40889272838004603,0.5155723607460877
0.33916129880373336,0.5447250347602375,0.2776630477530258,0.4178710163000638
0.172078348889181,0.5809137205854458,0.2605948494799194,0.486820563528824
0.10779545155777569,0.5877782123390256,0.4204300742099449,0.5385994537268523
0.5016432233469172,0.4596835709114613,0.0723481290599369,0.5115224709945781
0.17589062705402916,0.3721890361638568,0.19102970563389474,0.6947276374466307
0.11121335611936371,0.306073554529062,0.1652911446804007,0.7719174603432019
0.2543709741028,0.4981117640947251,0.4108947129766068,0.5524783021695953
0.12988037334034438,0.34403086397267846,0.45347095825199346,0.7303337947109703
0.19771263310109105,0.3324786659840854,0.28583830171736585,0.6939312650425437
0.11528855001971866,0.47321613895476067,0.34202053351376743,0.6553304137886823
0.11883791244906007,0.4575670488126019,0.48688134457331855,0.6337691534901638
0.0,0.0,0.07228367517045324,0.0
0.0913632180886026,0.5941640024569802,0.19547793825217052,0.5257040070033072
0.0,0.0,0.07228367517045324,0.0
0.18916787169712104,0.44279676133595375,0.2048441537789951,0.6223724404099733
0.1871960036808202,0.6192833353227876,0.5209672807951946,0.46596921974415484
0.1524911265939266,0.5751905147156475,0.29410963258637224,0.5586353524226264
0.3486262652819771,0.45646796528711053,0.4490386951086173,0.5861934957090775
0.11910082818456684,0.7326053711216923,0.14225256626643384,0.357674263631506
0.07361640594189561,0.4392233011837659,0.12518776240204726,0.6983841031553019
0.1323780728276587,0.30317373551739774,0.13547424684131895,0.7803631371600042
0.11305376626791111,0.4722385010475377,0.3209017313731069,0.6503448388955317
0.1994215853818851,0.5612199914053773,0.194305639574166,0.4914350015127031
0.13277244643091887,0.5134520661567271,0.1803965027355967,0.5956032802410055
0.18535559353227285,0.4262354680298566,0.319483575214541,0.6141775827509905
0.22045484422242667,0.3743306494598729,0.14886736184189023,0.6888892882072882
0.08728802418824765,0.4775906768904262,0.1939168781996041,0.6175031243040421
0.18114894176416457,0.7037681427026857,0.24769277082671476,0.39606390991493173
0.09806756934402522,0.4561855249332999,0.26339377330667035,0.6605222244687434
0.154331536742474,0.41767839211560337,0.3838007793392656,0.6849692486010596
0.0,0.0,0.07228367517045324,0.0
0.12593663730774285,0.3319585247615285,0.2326191077933458,0.7445082802788838
0.37149993427106603,0.5296600104039512,0.2833425869955182,0.4052510878259639
0.05941895622453003,0.21136219085409277,0.17968610026976808,0.8959360711822607
0.1702379387406336,0.693016709266283,0.23517661596758738,0.37432023548879323
0.21283028789273034,0.29633998328772276,0.11684962883969122,0.7130551499890955
0.0,0.0,0.07228367517045324,0.0
0.1367161824635204,0.3794446541815449,0.19449778609666096,0.6719741054513282
0.43880636256079913,0.47980906542940854,0.20119681847138837,0.4087135637906386
0.062048113579597726,0.32228803485055385,0.2018423831576191,0.8004173329262297
0.07874326278427761,0.799667222306054,0.14824736499322447,0.37493436716016476
0.0,0.0,0.07228367517045324,0.0
0.10201130537662677,0.39352413440509565,0.3791311443285206,0.6949725247107817
0.09727882213750491,0.43111850645744004,0.15525321623782765,0.6825938461218042
0.22847377415538314,0.31307697744256996,0.3363826993909151,0.7322291528819475
0.0,0.0,0.07228367517045324,0.0
0.5692125673721572,0.36296951475804645,0.2900952453146771,0.4653751344682224
0.0,0.0,0.07228367517045324,0.0
0.11134481398711711,0.45868503422153356,0.2509008033720026,0.6915144621657972
0.0,0.0,0.07228367517045324,0.0
0.42566057578546057,0.48821862424632795,0.21099571159541208,0.43547091550502914
0.12685684238201653,0.635898588488599,0.10897482372540651,0.5350494080287184
0.24161956093072162,0.46652363296517174,0.2363073833344714,0.5537327207346325
0.09096884448534241,0.6976520444519022,0.7307878334140574,0.45965666858104376
0.3554620744051531,0.504393285284514,0.358863952048451,0.4804227098345164
0.3952938083344287,0.4787411102738483,0.2238897627511219,0.4603187190918908
0.12159852767188113,0.46719756872389817,0.2686799422926223,0.6940979785418835
0.0,0.0,0.07228367517045324,0.0
0.14854739056132507,0.5075478801580003,0.24050329775313,0.5860087670308174
0.15932693571710263,0.4420175913824713,0.3741456580396361,0.6061756739980035
0.0,0.0,0.07228367517045324,0.0
0.16471670829499144,0.49697065962349757,0.4595758473650491,0.5866010837604337
0.03628237149993426,0.7611663176351816,0.1612772865214137,0.47808841640559874
0.46128565794662807,0.407295677381322,0.41984645939212134,0.487850392668702
0.0,0.0,0.07228367517045324,0.0
0.12225581701064805,0.23907274414322224,0.2072905510663584,0.8686496960114578
0.09096884448534241,0.6976520444519022,0.7307878334140574,0.45965666858104376
0.08833968713027475,0.5062474832147076,0.15989961050511603,0.6215157795971089
0.0,0.0,0.07228367517045324,0.0
0.17759957933482318,0.48581539694158515,0.2446885342729218,0.5830608101395233
0.08281845668463254,0.31106378720159794,0.23828441015541366,0.7785489944594061
0.07401077954515577,0.2974115136646668,0.14267211302754826,0.8044048028072401
0.0,0.0,0.07228367517045324,0.0
0.15275404232943338,0.5890324697479565,0.23742046588958327,0.45185339300516947
0.25581701064808726,0.4532147377487609,0.23024544954990317,0.5686665178797498
0.0,0.0,0.07228367517045324,0.0
0.06678059681871959,0.33102997923891403,0.1851201075184976,0.795173407280746
0.1630077560141974,0.3040205515427135,0.37562449977852697,0.7358353528721288
0.3296963323254896,0.12262902148437352,0.19118827120017687,0.9130331231498194
0.12067832259760744,0.48198677780080673,0.22827712603115602,0.5759889348569504
0.42487182857894035,0.5447289143419846,0.29842399389189406,0.3848417367973203
0.19797554883659782,0.4500711291780991,0.18727886467683574,0.6129978929214479
0.1357959773892467,0.43261409910046367,0.1813974673221961,0.687405360664293
0.19245431839095567,0.43251659100177314,0.33752648460900303,0.616181665342582
0.12922308400157745,0.39513698347983134,0.20278233891985428,0.6771777969291216
0.1042460891284343,0.40025224008311283,0.40610526459844604,0.6754835687992393
0.1482844748258183,0.43042118255891365,0.3598998196152193,0.6568070174135119
0.10122255817010647,0.5871329085057723,0.13017644187194463,0.5629654451182012
0.12698830024976993,0.6324211393626461,0.41401576415459285,0.4161251642092551
0.0,0.0,0.07228367517045324,0.0
0.09096884448534243,0.6066074711757788,0.5872660571513469,0.47975753240811686
0.1141054292099382,0.35024259557246606,0.2069331913737184,0.7355809793356085
0.06993558564480083,0.2939478479399649,0.10490564253152179,0.818642635188525
0.08676219271723411,0.5822631701374144,0.343605852028154,0.5467598779165
0.6110161693177335,0.4345018908035316,0.3641003012787252,0.3697925668096226
0.29223084001577493,0.5630067249713595,0.21499081406143047,0.4365711974206842
0.07243328513211515,0.6775921839586484,0.2454562247531204,0.4615005777113859
0.13290390429867224,0.6498310464847001,0.4667857395650851,0.46163982803372144
0.27961088471144996,0.4145976389086808,0.29837070657597714,0.5843036408072457
0.11883791244906007,0.3897686723415986,0.3171565406858087,0.6806851115000223
0.12409622715919545,0.4539728897207984,0.321980796225544,0.6531224653247061
0.2149336137767845,0.4904566447370621,0.16458403377355582,0.5495328411788944
0.0031549888260812404,0.5923637362496316,0.19101993611957815,0.5297238855002153
0.1831208097804653,0.45709133998245377,0.5633528449069927,0.5723956371476023
0.1114762718548705,0.3470124757423172,0.29937051451800806,0.7497575393720961
0.0,0.0,0.07228367517045324,0.0
