image_index,contrast_0,dissimilarity_0,homogeneity_0,energy_0,correlation_0,asm_0,entropy_0,contrast_45,dissimilarity_45,homogeneity_45,energy_45,correlation_45,asm_45,entropy_45,contrast_90,dissimilarity_90,homogeneity_90,energy_90,correlation_90,asm_90,entropy_90,contrast_135,dissimilarity_135,homogeneity_135,energy_135,correlation_135,asm_135,entropy_135
10,1821.2818791946308,7.1422818791946305,0.972100461409396,0.935984060778043,0.23871125853716296,0.935984060778043,0.2555607310194373,1933.08859961263,7.580739606324039,0.9703877359127967,0.9342084149260793,0.1953775564723631,0.9342084149260793,0.2599170346841114,867.0,3.4,0.98671875,0.9501390908317442,0.636748875694965,0.9501390908317442,0.20926204069837964,1821.2818791946308,7.1422818791946305,0.972100461409396,0.935984060778043,0.23871125853716296,0.935984060778043,0.2555607310194373
11,2705.738255033557,10.610738255033556,0.9585518036912752,0.9004499056599052,0.302661745034172,0.9004499056599052,0.3712698395301617,3432.696725372731,13.461555785775415,0.9474157977118147,0.8901069543079331,0.11853578322534485,0.8901069543079331,0.39216374725655534,1798.0067114093958,7.0510067114093955,0.9724570050335571,0.9135267420386469,0.5359543882501849,0.9135267420386469,0.33316885316368017,2705.738255033557,10.610738255033556,0.9585518036912752,0.9004499056599052,0.302661745034172,0.9004499056599052,0.3712698395301617
12,22131.775167785236,86.79127516778524,0.6609715813758389,0.3573034848280108,0.1861015279635111,0.3573034848280108,1.732867337505162,20107.05035809198,78.8511778748705,0.6919875864262871,0.3676194917761254,0.26161176991182106,0.3676194917761254,1.7113971132186776,17450.55704697987,68.43355704697987,0.7326814177852349,0.3857797556666617,0.3577809048210377,0.3857797556666617,1.667662552236083,22131.775167785236,86.79127516778524,0.660971581375839,0.3573034848280108,0.18610152796351112,0.3573034848280108,1.732867337505162
13,22131.775167785236,86.79127516778524,0.6609715813758389,0.3573034848280108,0.1861015279635111,0.3573034848280108,1.732867337505162,20107.05035809198,78.8511778748705,0.6919875864262871,0.3676194917761254,0.26161176991182106,0.3676194917761254,1.7113971132186776,17450.55704697987,68.43355704697987,0.7326814177852349,0.3857797556666617,0.3577809048210377,0.3857797556666617,1.667662552236083,22131.775167785236,86.79127516778524,0.660971581375839,0.3573034848280108,0.18610152796351112,0.3573034848280108,1.732867337505162
14,22131.775167785236,86.79127516778524,0.6609715813758389,0.3573034848280108,0.1861015279635111,0.3573034848280108,1.732867337505162,20107.05035809198,78.8511778748705,0.6919875864262871,0.3676194917761254,0.26161176991182106,0.3676194917761254,1.7113971132186776,17450.55704697987,68.43355704697987,0.7326814177852349,0.3857797556666617,0.3577809048210377,0.3857797556666617,1.667662552236083,22131.775167785236,86.79127516778524,0.660971581375839,0.3573034848280108,0.18610152796351112,0.3573034848280108,1.732867337505162
15,3014.1342281879192,11.820134228187918,0.953827600671141,0.8862709287369439,0.3332765964097191,0.8862709287369439,0.41553377228943594,3757.807080762128,14.736498355929912,0.9424355532971487,0.8757015602934449,0.17262882584137004,0.8757015602934449,0.4383721420346388,2324.6073825503354,9.116107382550336,0.9643902055369127,0.8959628164897476,0.4861059526114373,0.8959628164897476,0.3885063322680953,3014.1342281879192,11.820134228187918,0.9538276006711409,0.8862709287369439,0.3332765964097191,0.8862709287369439,0.41553377228943594
16,1870.741610738255,7.336241610738255,0.9713428062080537,0.9281881276619172,0.3442084553008906,0.9281881276619172,0.2842069182315632,1903.799378406378,7.46587991531913,0.9708364065807846,0.9274646348566427,0.3363204466642751,0.9274646348566427,0.2864119521732028,1475.0637583892617,5.784563758389262,0.9774040478187919,0.9339600398380453,0.4829140864231379,0.9339600398380453,0.26655001377808873,1870.741610738255,7.336241610738255,0.9713428062080537,0.9281881276619172,0.34420845530089056,0.9281881276619172,0.28420691823156313
17,2967.5838926174492,11.63758389261745,0.9545406879194631,0.8845164171784056,0.3655174827834453,0.8845164171784056,0.4218001772594903,3787.0963019683795,14.851358046934822,0.9419868826291609,0.872883650054894,0.19409894773216485,0.872883650054894,0.44807659694031643,2429.3456375838923,9.526845637583893,0.962785759228188,0.8921482135439346,0.480295904400808,0.8921482135439346,0.4002165165801954,2967.5838926174492,11.63758389261745,0.9545406879194631,0.8845164171784056,0.36551748278344537,0.8845164171784056,0.4218001772594903
18,0.0,0.0,1.0,1.0,0.0,1.0,-0.0,0.0,0.0,1.0,1.0,0.0,1.0,-0.0,0.0,0.0,1.0,1.0,0.0,1.0,-0.0,0.0,0.0,1.0,1.0,0.0,1.0,-0.0
19,14325.86577181208,56.179865771812075,0.7805473993288591,0.5225108778883835,0.2793483022730066,0.5225108778883835,1.3473454887036465,17444.660150443677,68.41043196252421,0.7327717501463898,0.4967452702971625,0.12599566981362673,0.4967452702971625,1.3895466124015676,14395.691275167785,56.453691275167785,0.7794777684563758,0.5215211006511219,0.2767591331669274,0.5215211006511219,1.3495002981648816,14325.86577181208,56.179865771812075,0.7805473993288591,0.5225108778883835,0.2793483022730066,0.5225108778883835,1.3473454887036462
20,14325.86577181208,56.179865771812075,0.7805473993288591,0.5225108778883835,0.2793483022730066,0.5225108778883835,1.3473454887036465,17444.660150443677,68.41043196252421,0.7327717501463898,0.4967452702971625,0.12599566981362673,0.4967452702971625,1.3895466124015676,14395.691275167785,56.453691275167785,0.7794777684563758,0.5215211006511219,0.2767591331669274,0.5215211006511219,1.3495002981648816,14325.86577181208,56.179865771812075,0.7805473993288591,0.5225108778883835,0.2793483022730066,0.5225108778883835,1.3473454887036462
21,9295.520134228187,36.45302013422818,0.8576053901006712,0.6942335890775692,0.219897599442061,0.6942335890775692,0.9251462730750242,11331.999684698887,44.439214449799564,0.8264093185554705,0.6723338379702547,0.05166284775813992,0.6723338379702547,0.9511269576086767,5469.664429530201,21.449664429530202,0.9162122483221478,0.7398883653889464,0.5405265956570864,0.7398883653889464,0.8197107269118883,9295.520134228187,36.45302013422818,0.8576053901006712,0.6942335890775692,0.21989759944206105,0.6942335890775692,0.9251462730750242
22,9915.221476510069,38.883221476510066,0.8481124161073825,0.6711064226336152,0.23629132689101537,0.6711064226336152,0.9844639636926411,11733.26201522454,46.01279221656682,0.8202625304040359,0.651495682047361,0.1005831851908462,0.651495682047361,1.0121614248756705,6354.120805369128,24.918120805369128,0.9026635906040268,0.7120305611859326,0.5109213189698437,0.7120305611859326,0.8916674009152182,9915.221476510069,38.883221476510066,0.8481124161073825,0.6711064226336151,0.23629132689101534,0.6711064226336151,0.9844639636926411
23,0.0,0.0,1.0,1.0,0.0,1.0,-0.0,0.0,0.0,1.0,1.0,0.0,1.0,-0.0,0.0,0.0,1.0,1.0,0.0,1.0,-0.0,0.0,0.0,1.0,1.0,0.0,1.0,-0.0
24,2955.9463087248323,11.591946308724832,0.9547189597315436,0.8905779979880786,0.31154476214222615,0.8905779979880786,0.40175408474747465,3883.7507319490114,15.230395027251024,0.9405062694248006,0.8775508336690088,0.09899645655218547,0.8775508336690088,0.42693148998286967,1873.6510067114095,7.347651006711409,0.9712982382550336,0.9060694483231486,0.5630658114255412,0.9060694483231486,0.3563143676137521,2955.9463087248323,11.591946308724832,0.9547189597315436,0.8905779979880786,0.31154476214222615,0.8905779979880786,0.40175408474747465
25,2269.3288590604025,8.899328859060402,0.9652369966442953,0.919504710999004,0.25450963300304197,0.919504710999004,0.30976618875897277,2278.7014098464033,8.936083960181975,0.9650934220305392,0.9191499834055409,0.2549433295630258,0.9191499834055409,0.31091394891146273,1280.1342281879192,5.020134228187919,0.9803901006711409,0.9339720473051765,0.5787013399065488,0.9339720473051765,0.26580766981135856,2269.3288590604025,8.899328859060402,0.9652369966442953,0.919504710999004,0.25450963300304197,0.919504710999004,0.30976618875897277
26,2246.0536912751677,8.808053691275168,0.9655935402684563,0.9196674263922046,0.2648312003146864,0.9196674263922046,0.3096190214327218,2618.456375838926,10.268456375838927,0.9598888422818792,0.9141470253184174,0.1469647975838799,0.9141470253184174,0.3215997836581987,1268.4966442953018,4.974496644295302,0.9805683724832214,0.9339736168040479,0.5840480267518081,0.9339736168040479,0.2657121776496607,2246.0536912751677,8.808053691275168,0.9655935402684563,0.9196674263922046,0.2648312003146864,0.9196674263922046,0.3096190214327218
27,0.0,0.0,1.0,1.0,0.0,1.0,-0.0,0.0,0.0,1.0,1.0,0.0,1.0,-0.0,0.0,0.0,1.0,1.0,0.0,1.0,-0.0,0.0,0.0,1.0,1.0,0.0,1.0,-0.0
28,3345.8053691275168,13.120805369127517,0.9487468540268457,0.8711067309280364,0.3575192235547638,0.8711067309280364,0.4614840694593032,4835.650421152201,18.96333498491059,0.925924472715193,0.8508525774992015,0.07403352230728398,0.8508525774992015,0.4991847576974391,2545.721476510067,9.983221476510067,0.9610030411073824,0.8825012326772067,0.5099033150255334,0.8825012326772067,0.4293320006487695,3345.8053691275168,13.120805369127517,0.9487468540268457,0.8711067309280364,0.3575192235547638,0.8711067309280364,0.4614840694593032
29,2827.93288590604,11.08993288590604,0.9566799496644295,0.8914550075321932,0.35037715396404145,0.8914550075321932,0.40037424700013613,3095.870681500833,12.140669339218952,0.9525755103936759,0.8874863398243354,0.29119609407256963,0.8874863398243354,0.41028041462405307,2126.768456375839,8.340268456375838,0.967420826342282,0.9016246235154574,0.5099249490784505,0.9016246235154574,0.3708847881258588,2827.93288590604,11.08993288590604,0.9566799496644295,0.8914550075321932,0.35037715396404145,0.8914550075321932,0.40037424700013613
30,4756.862416107382,18.654362416107382,0.9271313968120806,0.818885519671286,0.35439732710612465,0.818885519671286,0.6099212253698085,6853.677762262961,26.877167695148866,0.8950110636908247,0.7919626675302309,0.07336801108226772,0.7919626675302309,0.656110137365396,4093.520134228188,16.053020134228188,0.9372928901006711,0.8277770831143741,0.44404028692968883,0.8277770831143741,0.5874538566605749,4756.862416107382,18.654362416107382,0.9271313968120806,0.8188855196712861,0.35439732710612465,0.8188855196712861,0.6099212253698085
31,4561.932885906041,17.889932885906042,0.9301174496644296,0.8181947119499122,0.39816249710656454,0.8181947119499122,0.6132578162269947,7190.503806134859,28.198054141705327,0.8898513510089635,0.7844648932194549,0.056339182356237215,0.7844648932194549,0.672669140492359,4506.654362416108,17.673154362416106,0.9309642407718121,0.8188087343412959,0.40605421004208975,0.8188087343412959,0.6117505499032468,4561.932885906041,17.889932885906042,0.9301174496644294,0.8181947119499122,0.39816249710656454,0.8181947119499122,0.6132578162269946
32,5423.114093959732,21.26711409395973,0.9169253355704698,0.8009743465009085,0.3196290142155996,0.8009743465009085,0.6571806873894379,7067.4890770686,27.715643439484708,0.8917357678145129,0.7799745624329468,0.11742681180248998,0.7799745624329468,0.693772664343572,4460.104026845637,17.490604026845638,0.9316773280201341,0.8135721013567957,0.44026849098556026,0.8135721013567957,0.6267202796144062,5423.114093959732,21.26711409395973,0.9169253355704698,0.8009743465009085,0.3196290142155996,0.8009743465009085,0.6571806873894379
33,4399.006711409395,17.251006711409396,0.9326132550335571,0.8347496699347877,0.33789717166816213,0.8347496699347877,0.5651302673863186,4876.655330840953,19.12413855231746,0.9252963337800099,0.8280063158257669,0.2691926760936326,0.8280063158257669,0.5802113676908647,3639.6543624161077,14.273154362416108,0.9442454907718121,0.8449439574793928,0.45240305676914255,0.8449439574793928,0.5391549636561754,4399.006711409395,17.251006711409396,0.9326132550335571,0.8347496699347877,0.33789717166816213,0.8347496699347877,0.5651302673863186
34,4399.006711409395,17.251006711409396,0.9326132550335571,0.8347496699347877,0.33789717166816213,0.8347496699347877,0.5651302673863186,4876.655330840953,19.12413855231746,0.9252963337800099,0.8280063158257669,0.2691926760936326,0.8280063158257669,0.5802113676908647,3639.6543624161077,14.273154362416108,0.9442454907718121,0.8449439574793928,0.45240305676914255,0.8449439574793928,0.5391549636561754,4399.006711409395,17.251006711409396,0.9326132550335571,0.8347496699347877,0.33789717166816213,0.8347496699347877,0.5651302673863186
35,3982.963087248322,15.61946308724832,0.9389864723154363,0.848063064226336,0.3513833433799913,0.848063064226336,0.528027383606569,4923.518084770956,19.30791405792532,0.9245784607112293,0.8351414817853001,0.20191989914870034,0.8351414817853001,0.5554762105271205,3345.8053691275168,13.120805369127517,0.9487468540268457,0.8567170487815865,0.4553754071202591,0.8567170487815865,0.5053956388586143,3982.963087248322,15.61946308724832,0.9389864723154362,0.848063064226336,0.3513833433799913,0.848063064226336,0.528027383606569
36,1937.6577181208054,7.598657718120806,0.9703177432885906,0.9311164722309805,0.25452719562677595,0.9311164722309805,0.2721619878082695,2313.8484752939057,9.073915589387866,0.9645550172289536,0.9255331515350596,0.11370424757661488,0.9255331515350596,0.2840579027765723,948.4630872483222,3.719463087248322,0.9854708473154362,0.9457396373536727,0.6343152527184507,0.9457396373536727,0.22464773157106907,1937.6577181208054,7.598657718120806,0.9703177432885906,0.9311164722309805,0.25452719562677595,0.9311164722309805,0.2721619878082695
37,0.0,0.0,1.0,1.0,0.0,1.0,-0.0,0.0,0.0,1.0,1.0,0.0,1.0,-0.0,0.0,0.0,1.0,1.0,0.0,1.0,-0.0,0.0,0.0,1.0,1.0,0.0,1.0,-0.0
38,1990.0268456375838,7.804026845637583,0.9695155201342283,0.9294160603376225,0.25203738276786586,0.9294160603376225,0.2776574851021464,2378.2847619476597,9.326606909598667,0.9635679417593802,0.9236638734687812,0.11007616799005701,0.9236638734687812,0.2897416380111562,971.738255033557,3.810738255033557,0.9851143036912752,0.9444484883063325,0.6340013137504559,0.9444484883063325,0.22910977106435904,1990.0268456375838,7.804026845637583,0.9695155201342283,0.9294160603376225,0.25203738276786586,0.9294160603376225,0.2776574851021464
39,2746.469798657718,10.770469798657718,0.9579278523489932,0.89669071563343,0.32803465998905407,0.89669071563343,0.3836923732467046,3295.0373857033464,12.92171523805234,0.949524549851358,0.8886727802935683,0.19848006467186627,0.8886727802935683,0.4019763738192531,1928.9295302013422,7.564429530201343,0.9704514471476511,0.908401263206362,0.5277440494381622,0.908401263206362,0.34950830149935264,2746.469798657718,10.770469798657718,0.9579278523489932,0.89669071563343,0.32803465998905407,0.89669071563343,0.3836923732467046
40,2772.6543624161077,10.873154362416109,0.9575267407718121,0.8962803757588497,0.3220795045236022,0.8962803757588497,0.3847547667541654,3362.402594477726,13.185892527363631,0.9484926073149859,0.8877849737427581,0.18154930077584203,0.8877849737427581,0.4035498463535236,2010.3926174496646,7.883892617449664,0.9692035444630872,0.9072243712745671,0.5078006876835391,0.9072243712745671,0.35337149755207,2772.6543624161077,10.873154362416109,0.9575267407718121,0.8962803757588497,0.3220795045236022,0.8962803757588497,0.3847547667541654
41,2490.442953020134,9.766442953020135,0.961849832214765,0.9029925739080821,0.36352172667936367,0.9029925739080821,0.365217743402586,3166.1648123958385,12.416332597630738,0.9514987007905049,0.8932407033104706,0.19436505241176022,0.8932407033104706,0.38808199723388404,1853.2852348993288,7.267785234899328,0.9716102139261744,0.9121786385998628,0.5260286527180462,0.9121786385998628,0.33756260303853003,2490.442953020134,9.766442953020135,0.961849832214765,0.9029925739080821,0.36352172667936367,0.9029925739080821,0.365217743402586
42,1515.7953020134228,5.944295302013423,0.9767800964765101,0.9358444394396649,0.4367703069169698,0.9358444394396649,0.2599963346263094,2360.711229223909,9.257691094995721,0.963837144160173,0.9233967520104173,0.12763979794245134,0.9233967520104173,0.2915890455273766,1416.8758389261745,5.556375838926174,0.9782954068791947,0.9372970827139919,0.47352621753581753,0.9372970827139919,0.25525708727985635,1515.7953020134228,5.944295302013423,0.9767800964765101,0.9358444394396649,0.4367703069169698,0.9358444394396649,0.2599963346263094
43,0.0,0.0,1.0,1.0,0.0,1.0,-0.0,0.0,0.0,1.0,1.0,0.0,1.0,-0.0,0.0,0.0,1.0,1.0,0.0,1.0,-0.0,0.0,0.0,1.0,1.0,0.0,1.0,-0.0
44,471.32214765100673,1.8483221476510068,0.9927799916107383,0.9802663663798928,0.4218847448274276,0.9802663663798928,0.0959582276031451,503.7746047475339,1.9755866852844466,0.9922828645106077,0.9796911649472143,0.38617246323694887,0.9796911649472143,0.09819476427601848,418.95302013422815,1.6429530201342282,0.9935822147651007,0.9810607089770732,0.4861197731799357,0.9810607089770732,0.09276460720003678,471.32214765100673,1.8483221476510068,0.9927799916107383,0.9802663663798928,0.4218847448274276,0.9802663663798928,0.0959582276031451
45,3401.08389261745,13.337583892617449,0.9479000629194632,0.8669484597790891,0.37347448450670456,0.8669484597790891,0.474172983739596,4996.7411377865865,19.595063285437593,0.9234567840412593,0.8452494015934578,0.08314722245879903,0.8452494015934578,0.5156614317143974,2947.218120805369,11.557718120805369,0.9548526635906041,0.873410262800975,0.4560187849142051,0.873410262800975,0.4565395388051361,3401.08389261745,13.337583892617449,0.9479000629194632,0.8669484597790891,0.37347448450670456,0.8669484597790891,0.474172983739596
46,2542.8120805369126,9.971812080536912,0.9610476090604027,0.9026692851673347,0.3455729529082821,0.9026692851673347,0.36575955507619273,2398.7872167920364,9.407008693302103,0.9632538722917886,0.9044544402207607,0.385330146880064,0.9044544402207607,0.36113711451383373,1975.479865771812,7.746979865771813,0.9697383598993288,0.9109138387159736,0.49051089327171327,0.9109138387159736,0.34176585207167554,2542.8120805369126,9.971812080536912,0.9610476090604027,0.9026692851673347,0.3455729529082821,0.9026692851673347,0.36575955507619273
47,3299.255033557047,12.938255033557047,0.9494599412751678,0.8698654294851584,0.3810195143373737,0.8698654294851584,0.4658114037724935,4976.23868294221,19.514661501734157,0.9237708535088509,0.8469559031550685,0.07095176642756827,0.8469559031550685,0.5094898420160024,2941.3993288590605,11.53489932885906,0.9549417994966443,0.8748815238552818,0.44788211742523176,0.8748815238552818,0.4521168251405072,3299.255033557047,12.938255033557047,0.9494599412751678,0.8698654294851584,0.3810195143373737,0.8698654294851584,0.4658114037724935
48,2644.640939597315,10.371140939597314,0.959487730704698,0.907083348597911,0.24542862086400496,0.907083348597911,0.34848022975765724,3359.4736723571013,13.174406558263142,0.9485374743817846,0.8969240091653865,0.04468467279975516,0.8969240091653865,0.3655887795700069,1408.1476510067114,5.522147651006712,0.978429110738255,0.9250406378091076,0.5972820151112769,0.9250406378091076,0.2949675544616369,2644.640939597315,10.371140939597314,0.959487730704698,0.907083348597911,0.245428620864005,0.907083348597911,0.34848022975765724
49,2749.3791946308725,10.781879194630871,0.9578832843959731,0.9028212703131491,0.2540854589045376,0.9028212703131491,0.3620309080001257,3649.4369622989952,14.311517499211746,0.9440956347687041,0.8901847413101637,0.012630376571716659,0.8901847413101637,0.3814130676720569,1294.6812080536913,5.077181208053691,0.9801672609060402,0.9239698512079034,0.6477036093802061,0.9239698512079034,0.2969270397872741,2749.3791946308725,10.781879194630871,0.9578832843959733,0.9028212703131491,0.2540854589045376,0.9028212703131491,0.3620309080001257
50,0.0,0.0,1.0,1.0,0.0,1.0,-0.0,0.0,0.0,1.0,1.0,0.0,1.0,-0.0,0.0,0.0,1.0,1.0,0.0,1.0,-0.0,0.0,0.0,1.0,1.0,0.0,1.0,-0.0
51,2822.1140939597317,11.06711409395973,0.9567690855704698,0.8921198704763048,0.34601715260402194,0.8921198704763048,0.3982216702827752,3831.030133777758,15.023647583442187,0.9413138766271789,0.8778460063295855,0.11681513903596988,0.8778460063295855,0.4276966455074547,2269.3288590604025,8.899328859060404,0.9652369966442954,0.9000386969555927,0.47345610990648596,0.9000386969555927,0.3758972253443727,2822.1140939597317,11.06711409395973,0.9567690855704698,0.8921198704763048,0.34601715260402194,0.8921198704763048,0.3982216702827752
52,0.0,0.0,1.0,1.0,0.0,1.0,-0.0,0.0,0.0,1.0,1.0,0.0,1.0,-0.0,0.0,0.0,1.0,1.0,0.0,1.0,-0.0,0.0,0.0,1.0,1.0,0.0,1.0,-0.0
53,2804.6577181208054,10.998657718120805,0.9570364932885905,0.8919485188354879,0.3541167674049933,0.8919485188354879,0.39897848015141557,2908.4196657808207,11.405567316787533,0.9554470026687987,0.8901028803303516,0.3341115613428908,0.8901028803303516,0.4039802769216954,2312.9697986577185,9.070469798657719,0.9645684773489933,0.8989565795334546,0.46701503882410206,0.8989565795334546,0.3792357667686525,2804.6577181208054,10.998657718120805,0.9570364932885905,0.8919485188354879,0.3541167674049933,0.8919485188354879,0.39897848015141557
54,5862.432885906041,22.98993288590604,0.9101955746644296,0.7865413269672539,0.3140350792409657,0.7865413269672539,0.6956251554860311,7243.224404306113,28.404801585514164,0.8890437438065852,0.7690809695557802,0.15571478968095825,0.7690809695557802,0.7271144110910177,4364.093959731544,17.114093959731544,0.9331480704697986,0.8059983284036255,0.4892066819841178,0.8059983284036255,0.6473843748779123,5862.432885906041,22.98993288590604,0.9101955746644296,0.7865413269672538,0.3140350792409657,0.7865413269672538,0.6956251554860311
55,5632.5906040268455,22.088590604026844,0.9137164429530202,0.7897201067019004,0.33957773029064353,0.7897201067019004,0.6884994699957261,7843.653439034278,30.759425251114816,0.8798459951128328,0.7622601288207536,0.08384875161318814,0.7622601288207536,0.7341671231094783,4660.852348993289,18.27785234899329,0.9286021392617451,0.8023753804883664,0.45319345638510455,0.8023753804883664,0.6573658063970509,5632.5906040268455,22.088590604026844,0.9137164429530201,0.7897201067019003,0.3395777302906436,0.7897201067019003,0.6884994699957261
56,5513.305369127516,21.620805369127517,0.9155437290268457,0.7949771271564344,0.3346060191854625,0.7949771271564344,0.6741394773610658,6683.800279266699,26.21098148732039,0.8976133535651547,0.779832878095081,0.19661919137205638,0.779832878095081,0.7038076719225228,4465.922818791946,17.513422818791945,0.9315881921140939,0.8086125249613381,0.46101282805902466,0.8086125249613381,0.6404089507983872,5513.305369127516,21.620805369127517,0.9155437290268457,0.7949771271564345,0.3346060191854625,0.7949771271564345,0.6741394773610657
57,0.0,0.0,1.0,1.0,0.0,1.0,-0.0,0.0,0.0,1.0,1.0,0.0,1.0,-0.0,0.0,0.0,1.0,1.0,0.0,1.0,-0.0,0.0,0.0,1.0,1.0,0.0,1.0,-0.0
58,3741.48322147651,14.672483221476512,0.9426856124161074,0.8292009789348829,0.5064016811174404,0.8292009789348829,0.5832922705141013,6935.687581640466,27.198774829962613,0.8937547858204585,0.7874929095189604,0.09008659927915517,0.7874929095189604,0.6702895056818314,5103.080536912752,20.01208053691275,0.9218278104026846,0.8107178155138157,0.3290257089892681,0.8107178155138157,0.6311957861258375,3741.48322147651,14.672483221476512,0.9426856124161074,0.8292009789348828,0.5064016811174404,0.8292009789348828,0.5832922705141013
