image_index,contrast_0
199,1705.7510583610524
200,1754.6888938447814
201,4103.071708942178
202,3928.580710366734
203,4061.556994062105
204,4732.158975516191
205,4642.218581453343
206,4591.013274208874
207,3721.38496756963
208,3613.5132529275647
209,3721.38496756963
210,4126.204128440368
211,4235.41915274463
212,4220.279523652001
213,2440.893585869599
214,2440.893585869599
215,2330.630658660278
216,2399.455707867757
217,2481.550751523871
218,2570.7615405006245
219,2446.9061737973843
220,2601.578932724946
221,2601.578932724946
222,3886.515842534806
223,3918.5614884747424
224,3762.072656106661
225,0.0
226,2584.4557444208863
227,0.0
228,2933.2469912551587
229,2925.8143440368303
230,2774.890670553936
231,8030.497382198952
232,8030.497382198952
233,8031.675956639196
234,3413.5767557489125
235,3512.7583285112014
236,3569.705287489165
237,2118.09667277967
238,2085.1179554390565
239,2162.0145736975305
240,3694.783900040967
241,3996.111493461803
242,3713.495903158069
243,4320.651467813283
244,4259.24325530965
245,4444.915018110894
246,0.0
247,3372.004204625088
248,3372.004204625088
249,0.0
250,3126.88524590164
251,3126.88524590164
252,3183.745030187012
253,3119.4949344457686
254,3218.442954997422
255,4850.513513513513
256,4915.638040238449
257,1179.3695071514733
258,4111.293581159085
259,3992.1722113502938
260,4043.567189075956
261,4080.274139248027
262,3896.249477934011
263,4114.356649998604
264,5058.912559832805
265,5022.789365703538
266,5022.789365703538
267,4171.7396801929735
268,3897.36527063626
269,3953.243222096162
270,3710.544432799682
271,3902.9886249821143
272,0.0
273,5019.512632297712
274,5286.082719277394
275,5286.082719277394
276,0.0
277,3094.410039113429
278,3094.410039113429
279,3140.2627215916336
280,0.0
281,3184.334818586887
282,5686.042600896861
283,5686.042600896861
284,5998.347400657305
285,3695.330991124261
286,3695.330991124261
287,4133.89175257732
288,4634.819540198314
289,4634.819540198314
290,4276.179825391248
291,3096.1373895053603
292,0.0
293,3091.4859154929577
294,3427.737684342642
295,3365.9158746367134
296,3496.514606390051
297,3517.648352808672
298,3559.2438456655145
299,3627.8680521654233
300,2798.168322215777
301,3108.7839074568947
302,2798.168322215777
303,4721.925876784049
304,4592.852533075185
305,4721.925876784049
306,3365.523196041894
307,3124.5562367593247
308,3410.387493576567
309,6731.135242318262
310,6965.807174887892
311,7060.795454545454
312,4248.614712200904
313,4133.920914277192
314,4196.168550531915
315,3255.9112903225805
316,511.7574477545575
317,3387.4201092584
318,7789.58364213085
319,0.0
320,7754.816228693182
321,4521.962469447291
322,4612.810185914605
323,4612.810185914605
324,4831.953979370062
325,0.0
326,4874.989455555165
327,4158.305002862869
328,4515.141373032023
329,4440.114159292036
330,5341.087009846865
331,5285.653953777593
332,5285.653953777593
333,3714.213290244396
334,3714.213290244396
335,0.0
336,3952.987943238392
337,3903.886076379451
338,3528.887240356083
339,3442.4717378454266
340,3123.5531701012424
341,3497.8867054561424
342,3319.342337052261
343,3492.3327991244187
344,3460.778390427029
345,3766.895648171099
346,3438.8442477876106
347,3649.999111269108
348,4341.674490217432
349,0.0
350,4821.026043590691
351,3452.607569966712
352,3650.12403641135
353,3507.2298045001844
354,2663.356135372104
355,2663.356135372104
356,2663.356135372104
357,2421.067415730337
358,2122.9370845571184
359,2122.9370845571184
360,4082.919847328244
361,4082.919847328244
362,4223.608137044967
363,3619.598858740836
364,3510.0254620897776
365,3393.511811901048
366,3540.158004398657
367,3540.158004398657
368,3540.158004398657
369,4443.00389656394
370,4110.5987917555085
371,4025.6498109640834
372,2424.203165848942
373,0.0
374,2086.6127068261585
375,4595.1499388004895
376,0.0
377,0.0
378,3880.848809043197
379,0.0
380,3847.2428832240175
381,4198.222160970232
382,4152.77904106029
383,0.0
384,3940.1295618633167
385,3623.422412952307
386,3870.279030439684
387,6096.09375
388,6021.354392038079
389,6049.194564789288
390,1906.7313971205567
391,2049.6989154812745
392,2085.252720094036
393,3805.158501440922
394,3702.735559720566
395,3489.682908222495
396,2556.265356265356
397,2556.265356265356
398,2402.5083402835694
399,5570.307121342512
400,5830.360576082778
401,5677.423942616869
402,0.0
403,0.0
404,3679.5798165137617
405,0.0
406,2971.58339001917
407,2872.726091476092
408,2474.094799914402
409,2476.320467786155
410,2464.0173410404623
411,6065.254859611231
412,5983.883969285987
413,6211.93001967662
414,3566.9409412488467
415,0.0
416,3568.4993841521828
417,4045.94777737622
418,3879.354538913539
419,3952.4923907853904
420,0.0
421,2069.188490478793
422,2131.832969523969
423,4688.493784857654
424,0.0
425,4585.019931975277
426,5708.546976036516
427,5585.045841644929
428,5350.99231386945
429,3730.373140461905
430,3725.4600221302408
431,3931.507835314441
432,3485.377519644688
433,4048.9157851146338
434,3485.377519644688
435,3761.414888457808
436,0.0
437,3761.414888457808
438,6851.549629324547
439,6851.549629324547
440,6834.36422226093
441,3564.088771433328
442,3564.088771433328
443,3564.088771433328
444,5540.749990817938
445,5397.446406052963
446,5272.745834396763
447,5095.945516217935
448,4909.209025450916
449,5095.945516217935
450,3041.685697423792
451,0.0
452,2892.4510747107524
453,6085.507924279111
454,5779.457175056348
455,5962.7496855811205
456,5103.513722677339
457,5192.175637393768
458,5192.175637393768
459,2301.5927977839337
460,2282.692999588816
461,1982.5991798948453
462,3832.673634795169
463,3354.204723775801
464,3567.067912324829
465,3332.1467263731897
466,3332.1467263731897
467,3316.979241877256
468,5493.3285496922335
469,5638.506611090232
470,5524.9703522846185
471,931.5902578796562
472,1067.2234427500646
473,1019.1742227979277
474,5868.19387213904
475,5782.535811941395
476,5868.19387213904
477,3299.800946503374
478,3435.911803821077
479,3299.800946503374
480,1793.139779911028
481,1892.110220440882
482,1798.2900118749176
483,4648.674347037008
484,4808.725859632596
485,4704.262021589793
486,1994.4826812298943
487,0.0
488,1693.8812114791988
489,8871.633812717846
490,8010.353505964504
491,8362.224998521498
492,4372.265339505098
493,4259.367073421539
494,4259.367073421539
495,4009.3686354378815
496,4162.776326562438
497,4243.469305640711
498,2646.4134275618376
499,2646.4134275618376
500,2728.568005667139
501,3850.58571865132
502,3850.58571865132
503,3957.31336436848
504,4106.476329686911
505,4196.997936081056
506,4459.374308037833
507,3621.13201911589
508,3596.3871543264945
509,4173.540308239479
510,1586.6874770473742
511,1586.6874770473742
512,1581.6891891891892
513,5563.86186770428
514,5781.047141386018
515,5563.86186770428
516,5113.084790147923
517,5266.345845364132
518,5266.345845364132
519,4338.395400170892
520,4097.421054518083
521,4028.615836516976
522,3335.742657933657
523,3113.663111828688
524,3155.8564392170183
525,0.0
526,3058.794126187415
527,3225.252998500749
528,2426.848018923714
529,2201.233747044917
530,2531.4700950251536
531,2519.5617783621647
532,2837.550978792822
533,2949.477258695205
534,0.0
535,2167.688412726008
536,2262.547664442326
537,5821.954760297096
538,5844.37878278413
539,5844.37878278413
540,6574.790842283775
541,6070.716570210174
542,6427.6057058422375
543,5879.332456955978
544,5865.12764759253
545,6275.833333333333
546,2887.494999333245
547,2704.690617103338
548,2756.562822604816
549,4328.157722513089
550,4162.526124313027
551,4091.953588461091
552,2237.510549332515
553,2631.2998160637644
554,2237.510549332515
555,0.0
556,4369.189110070258
557,4579.450874168924
558,2126.528659983164
559,2126.528659983164
560,2126.528659983164
561,2710.306102410525
562,0.0
563,0.0
564,3041.084781532529
565,2762.6155339805823
566,2650.9746787123045
567,3278.403186698996
568,2927.913038496792
569,2927.913038496792
570,4489.251713311503
571,0.0
572,5041.644424673784
573,3004.2374513993486
574,0.0
575,2613.085230900191
576,2546.621719719792
577,0.0
578,2332.8527282036275
579,2968.553836912449
580,3169.9228888470943
581,2968.553836912449
582,2739.55205811138
583,2617.6482428243626
584,2617.6482428243626
585,0.0
586,876.8713662790698
587,1287.1556112143492
588,7626.644432225952
589,0.0
590,7749.284417463334
591,2436.62649382216
592,1921.842940889106
593,1921.842940889106
594,2567.425968109339
595,2567.425968109339
596,2741.081794195251
597,5289.579713670165
598,5289.579713670165
599,5289.579713670165
600,3263.2239265045127
601,3350.9912695525645
602,3350.9912695525645
603,995.4576236404678
604,616.3758937691522
605,334.4494506851006
606,2253.3825965091096
607,2140.0913271171285
608,2547.68279797126
609,0.0
610,1965.5117270788912
611,1839.16831516478
612,0.0
613,3185.0106112054327
614,3356.7598045357727
615,3973.529523954837
616,4057.9621359951966
617,3991.58950617284
618,4158.039818879402
619,4156.554188374006
620,4053.978682509173
621,2934.5230627306278
622,0.0
623,2934.5230627306278
624,4992.1503275485575
625,4954.119996941779
626,4853.394860172096
627,6702.524169449815
628,6594.795308348483
629,6594.795308348483
630,2963.7058846021487
631,3121.8178857427483
632,3340.6655844155844
633,2441.2044768450123
634,2786.239214276376
635,2441.2044768450123
636,6345.24913389036
637,6345.24913389036
638,6345.24913389036
639,3775.44385796545
640,3775.44385796545
641,3848.402447314752
642,3185.1788738357327
643,2977.1882047572444
644,2911.070606293169
645,0.0
646,3649.0617493009886
647,3649.0617493009886
648,3427.301324503311
649,3029.911533804632
650,3029.911533804632
651,5819.648193425699
652,5819.648193425699
653,5819.648193425699
654,2518.7593216005453
655,2518.7593216005453
656,2518.7593216005453
657,2463.174508957479
658,2502.1384615384613
659,2480.025438406581
660,2598.4830836499177
661,2598.4830836499177
662,2577.669270833333
663,2649.5951957295374
664,2547.9683482417704
665,2655.512815903943
666,2868.4238450752264
667,2868.4238450752264
668,0.0
669,2359.284614068116
670,3018.7714831317635
671,3027.680157320477
672,3468.0907283382166
673,3707.378774805867
674,3707.378774805867
675,2591.1493495801087
676,2724.5554202192448
677,2747.158459829693
678,5108.843832327342
679,5270.039205350377
680,5275.775065963061
681,4792.1118433805
682,4577.2609390843145
683,4689.363327017516
684,4874.585635359115
685,5031.821110275958
686,4705.480996349581
687,2564.87796860876
688,2548.469767826843
689,2564.87796860876
690,4225.683575853095
691,4376.521458832198
692,4225.683575853095
693,4197.84276126558
694,4439.151094500801
695,4197.84276126558
696,1432.6674107142858
697,0.0
698,4582.151866801211
699,4711.2790297877655
700,4670.439141485456
701,4401.796918250599
702,3728.041356652817
703,3776.540027794835
704,3776.540027794835
705,2737.7276056927585
706,2680.22151344152
707,2626.670778991893
708,3460.227412921002
709,3564.072684786619
710,3460.227412921002
711,3616.422092249501
712,3263.215870395212
713,3652.3345968297726
714,0.0
715,3238.4527178686444
716,3486.844759704552
717,2691.651221107719
718,2691.651221107719
719,3090.7765040887853
720,4723.654138717931
721,4943.822597676874
722,0.0
723,5889.752294262478
724,0.0
725,5879.610564010744
726,3082.908720187832
727,2791.566592744466
728,0.0
729,5455.268627574478
730,5494.722600246859
731,0.0
732,2205.270237434046
733,2420.783602803414
734,2261.164904048186
735,523.0173199635369
736,6806.142454389319
737,6592.377049180328
738,3833.4396331793423
739,3799.4685767097967
740,4035.0422407724022
741,3411.2133740478967
742,3431.9941664641133
743,3431.9941664641133
744,3186.623629946127
745,3086.1402680762694
746,2770.0529247910863
747,3319.7728829034468
748,3042.755730413958
749,3503.071804981613
750,3327.5108518179286
751,3278.158324049021
752,3234.396145779748
753,0.0
754,3791.3634658664655
755,3516.345181940701
756,3922.867508685582
757,3759.692416443123
758,3501.110547483605
759,2885.560116858913
760,2670.819857697284
761,190.5505327003021
762,3456.1173324419187
763,0.0
764,3290.538620511496
765,0.0
766,4056.804969793685
767,4164.632380594208
768,3802.24050539925
769,3584.035998356921
770,3657.641090678503
771,2831.849503858876
772,2929.152795920947
773,2929.152795920947
774,0.0
775,0.0
776,3102.438136826783
777,3789.3116944729977
778,0.0
779,3789.3116944729977
780,3331.2787672603563
781,2942.817562666237
782,3331.2787672603563
783,3432.4397645760537
784,3818.155924776337
785,3730.572800642735
786,2142.226955981785
787,2142.226955981785
788,0.0
789,3135.1436397089574
790,3158.403818775647
791,2947.015581804473
792,2989.0206185567013
793,0.0
794,3354.2663975782034
795,4270.917259256665
796,4281.980721393034
797,4307.526377283672
798,1856.348561904355
799,1863.5619242579328
800,0.0
801,3155.418763479512
802,0.0
803,3459.9632183149697
804,6994.646704006893
805,6987.315040942393
806,6818.549951503395
807,2541.1537093043944
808,2474.646551468627
809,0.0
810,2666.640378548896
811,2955.092684871437
812,2666.640378548896
813,4966.932235726399
814,4673.978145410178
815,0.0
816,4613.747228381375
817,4913.011596180082
818,4854.683284339388
819,1780.9133468929722
820,1927.6713054776724
821,2163.560743743884
822,3704.469933619679
823,3506.9207388356326
824,3506.9207388356326
825,5268.219042173942
826,5266.415662650603
827,5419.660194174758
828,3222.828207930065
829,3078.9768806073157
830,3301.8531128404666
831,2740.230440323973
832,3168.4326211996718
833,2740.230440323973
834,4929.994543236824
835,5056.485352232274
836,4900.319501673964
837,9923.48566792861
838,9671.86295296839
839,9923.48566792861
840,3086.088952787311
841,3393.254824784154
842,40.20447820518482
843,2257.092481295229
844,2257.092481295229
845,2479.012928187223
846,2979.447075669126
847,3046.852967097532
848,0.0
849,7609.771662110138
850,7474.303783423943
851,7318.27149257911
852,5832.542696157347
853,0.0
854,5506.634122919334
855,3012.415569547796
856,0.0
857,3104.917751884853
858,4397.7041063974375
859,0.0
860,4560.619618844927
861,3967.7562905175255
862,3344.074415177749
863,3589.8368883312423
864,6454.19087356079
865,6208.95222158929
866,6392.226092463585
867,4728.197278911564
868,4775.902977179991
869,4728.197278911564
870,2832.3183213920165
871,3143.5116922013594
872,2925.3396739130435
873,2530.961490734613
874,2525.477726765107
875,2713.915913829048
876,0.0
877,4049.3006927541664
878,4049.3006927541664
879,0.0
880,2540.1148054271657
881,2540.1148054271657
882,8997.477433913604
883,8997.477433913604
884,8806.0804464834
885,4890.081961320008
886,4902.963206775077
887,233.1033764068362
888,2734.086059743954
889,2706.9944772185263
890,2690.558321479374
891,5003.982483063218
892,5095.233556649517
893,5095.233556649517
894,2509.271045994956
895,2509.271045994956
896,2397.5493162289727
897,4155.484481145507
898,4213.072642654795
899,4155.484481145507
900,2412.9870257906778
901,2412.9870257906778
902,2412.9870257906778
903,0.0
904,7425.092752211062
905,7425.092752211062
906,3245.709065285789
907,3245.709065285789
908,3138.305489260143
909,4605.697859543605
910,4605.697859543605
911,0.0
912,4853.788534811223
913,4818.839121534886
914,4853.788534811223
915,5343.272897050813
916,5149.234354194407
917,5237.618887880342
918,0.0
919,1494.145582745749
920,1102.0729736449528
921,1626.8270889820064
922,1226.130761646537
923,1851.064944134078
924,0.0
925,4681.319094025654
926,4532.974807316232
927,3425.2216916780358
928,3480.9324600590594
929,3162.5851043821704
930,3267.6612450925404
931,3523.462357158862
932,3267.6612450925404
933,3609.124462717249
934,3426.849427168576
935,3406.33829205231
936,4901.220853080569
937,4973.00585679199
938,4973.00585679199
939,2877.473785819737
940,3319.6314616924064
941,2869.039728828965
942,3215.4504504504503
943,3196.629
944,3227.970118804752
945,4015.6048562172273
946,3526.473891072432
947,3610.843107063294
948,7565.441517484463
949,924.4792062647304
950,7959.23610895425
951,2906.696748618901
952,2987.324032706735
953,2910.4925258719813
954,2650.119918153763
955,2566.481385729059
956,2913.1056585567576
957,4541.350893697084
958,4471.920473773265
959,4258.432733111596
960,3958.578868218781
961,4152.804525758305
962,4073.200490054771
963,1093.1594739530133
964,755.7505640938311
965,1093.1594739530133
966,2547.5262117085185
967,2882.7620364832533
968,2915.223229271568
969,3901.709487757732
970,3927.4732701230582
971,3658.695652173913
972,3371.351257655714
973,3602.981633601984
974,3733.6127167630057
975,4006.461614173229
976,3744.286480686696
977,4113.065321730987
978,0.0
979,3695.859218992678
980,3545.128787601217
981,1858.8041031304424
982,2102.0892442610266
983,1858.8041031304424
984,3075.209390862944
985,3075.209390862944
986,2984.5229490422844
987,3910.2771669068015
988,3847.558977719528
989,216.8370831659301
990,2439.977890082122
991,2472.550489113285
992,1970.705462880428
993,3515.2909090909093
994,3539.978042659975
995,3162.7380379485767
996,1837.2654183634916
997,1832.7288192548413
998,1832.7288192548413
999,3577.2137039506097
1000,3523.5792333501586
1001,3466.725936811168
1002,5528.122278183815
1003,620.8185997171146
1004,5417.927980885922
1005,0.0
1006,4256.76260145237
1007,4256.76260145237
1008,2769.578597553781
1009,2461.722347982203
1010,2907.1372839698824
1011,4400.23648089962
1012,4799.387144992526
1013,4400.23648089962
1014,2848.188938350412
1015,2786.472891059101
1016,2742.711318051576
1017,2252.3638010310715
1018,2010.8045929364944
1019,2040.0776728601888
1020,4356.34810710988
1021,4148.006206968496
1022,3973.3962738507953
1023,5462.340102861664
1024,5261.077884550768
1025,5408.645777836973
1026,3528.1121725501903
1027,0.0
1028,0.0
1029,4288.968216576668
1030,4156.5850945494985
1031,4312.324420220938
1032,2695.8521172114
1033,2784.785469335673
1034,2734.307233736097
1035,3151.784900933728
1036,3140.168380607978
1037,3057.6876721763083
1038,1936.8353262562605
1039,1970.4545454545453
1040,1827.4891144899527
1041,2376.1839063315683
1042,2752.094072164949
1043,2384.394703656999
1044,0.0
1045,4294.843926361265
1046,4294.843926361265
1047,5398.514603894371
1048,4784.611446708303
1049,5408.188554338329
1050,4474.669886063532
1051,4474.669886063532
1052,4474.669886063532
1053,3447.977980665951
1054,2937.526783801157
1055,3346.7386655260907
1056,2425.6631940715283
1057,2371.866945876289
1058,2034.7895977709509
1059,5204.491304738244
1060,5109.695817490494
1061,5554.992857142857
1062,3326.681974106451
1063,3326.681974106451
1064,0.0
1065,3619.1778980270897
1066,3877.9599486694574
1067,3639.4266604552113
1068,3466.3737028408914
1069,3394.951657458563
1070,3139.287336826483
1071,3506.238410355234
1072,3213.7483574244416
1073,3213.7483574244416
1074,5516.171733771569
1075,5422.99168297456
1076,5568.762900108115
1077,2484.846044045677
1078,0.0
1079,0.0
1080,7551.063073433321
1081,7290.225352592492
1082,8094.50547632441
1083,2784.7513991402384
1084,2809.722222222222
1085,2911.684301577084
1086,3912.8855601935647
1087,3490.935146365896
1088,3887.939099245674
1089,115.70959743290548
1090,4799.370321667004
1091,4656.381634372367
1092,3794.210052062475
1093,3703.9722635964736
1094,3712.211144989168
1095,3454.3469027705178
1096,3444.31810782654
1097,3837.069386161804
1098,4174.309182813817
1099,3684.360703514182
1100,3684.360703514182
1101,4277.235615805284
1102,4158.122754143967
1103,4174.879133629859
1104,4339.046863330844
1105,4339.046863330844
1106,4255.089915903289
1107,1823.7474332648871
1108,1957.9198473282445
1109,2067.7914789928373
1110,3660.0425187284873
1111,3668.467458591266
1112,3733.586679627271
1113,1491.2190706095353
1114,845.4352741661955
1115,898.2364785865847
1116,5018.200836820084
1117,329.7525271307347
1118,5018.200836820084
1119,2517.8630136986303
1120,2320.7128795887866
1121,2512.5726558216047
1122,1385.5867346938776
1123,1794.6106070883502
1124,1011.2578940585128
1125,5517.272727272727
1126,5517.272727272727
1127,5517.272727272727
1128,2045.9729930516105
1129,2045.9729930516105
1130,2045.9729930516105
1131,0.0
1132,4171.681760550625
1133,4072.048067826214
1134,5879.837970039744
1135,5879.837970039744
1136,5879.837970039744
1137,3009.631681877445
1138,3300.315937998446
1139,3328.009353810963
1140,8580.981375358166
1141,9100.911296342372
1142,8436.065041937016
1143,1361.8857386650118
1144,1366.1349717032326
1145,1247.663714751806
1146,2811.904547582184
1147,2880.528344017864
1148,2778.548058356576
1149,171.1599983801733
1150,2003.110116999312
1151,2317.606586961426
1152,7201.786051786052
1153,7201.786051786052
1154,6504.393258063473
1155,3608.24959455592
1156,48.31512466288733
1157,3579.396160895148
1158,3069.467287459185
1159,2789.54949340624
1160,3201.206647108468
1161,3720.491803278688
1162,0.0
1163,3720.491803278688
1164,3427.360273155208
1165,3427.360273155208
1166,0.0
1167,2256.6003911342896
1168,2147.169793188283
1169,0.0
1170,4740.894610660449
1171,4478.191557199337
1172,4722.03058497476
1173,4689.624498918018
1174,4802.839808389983
1175,0.0
1176,0.0
1177,3359.598190620914
1178,3359.598190620914
1179,3922.3955623565416
1180,3922.3955623565416
1181,4033.460375262313
1182,2462.8765353192907
1183,2159.1603858114163
1184,2363.9981209662046
1185,7564.4295302013425
1186,7564.4295302013425
1187,7627.13858797161
1188,10624.91762288727
1189,9756.79186808046
1190,209.42466956667224
1191,2165.716468790408
1192,2431.4849329043395
1193,2165.716468790408
1194,2869.1027816719543
1195,3079.1715878054183
1196,2869.1027816719543
1197,3040.1033277020388
1198,3301.450488419726
1199,2964.3071220127767
1200,1843.4499549143368
1201,1856.31690876978
1202,1856.31690876978
1203,0.0
1204,2848.4425201786694
1205,0.0
1206,3295.127104489578
1207,3239.0190447400246
1208,3295.127104489578
1209,3289.07435508346
1210,0.0
1211,3255.8208067481346
1212,4034.669801999763
1213,3888.504209615234
1214,4160.677114133649
1215,3260.28027269776
1216,3112.003827227993
1217,3214.8310650563726
1218,2943.825214899713
1219,2732.187743869881
1220,2665.571399261387
1221,4433.978710274607
1222,4417.040535844049
1223,0.0
1224,0.0
1225,6325.381246700003
1226,6182.473218444341
1227,6918.767777504653
1228,7081.535312180144
1229,0.0
1230,1470.0452147701585
1231,0.0
1232,1758.769334798411
1233,1980.5003735771104
1234,1991.8442911136503
1235,1980.5003735771104
1236,3030.1186728522907
1237,3333.239093648108
1238,3050.316455696203
1239,2827.40629623541
1240,2789.9926023343746
1241,0.0
1242,0.0
1243,3307.5023404181547
1244,3205.708062863
1245,3948.417105796514
1246,3948.417105796514
1247,4154.544711793783
1248,3825.4131413141313
1249,0.0
1250,3855.3670022734655
1251,0.0
1252,3186.645442359249
1253,3209.059182068423
1254,3478.2634430176568
1255,3478.2634430176568
1256,3432.79452439171
1257,3823.869680851064
1258,3823.869680851064
1259,0.0
1260,2533.8601441262817
1261,2550.7799655897534
1262,2533.8601441262817
1263,4480.96650590289
1264,4562.635570181714
1265,0.0
1266,3666.403381723871
1267,3668.193763139453
1268,3393.2449539348763
1269,2681.783224170716
1270,2884.834945332212
1271,2640.874730021598
1272,3245.5538251898
1273,3095.4619946933044
1274,0.0
1275,2596.92985440196
1276,2554.03934593766
1277,0.0
1278,2604.5960892751336
1279,2758.5112504464464
1280,36.8296222875146
1281,6154.265650207193
1282,6154.265650207193
1283,5902.092726916291
1284,4827.3997257456285
1285,4737.332899222431
1286,4644.466019417476
1287,4555.784643226474
1288,4570.226397800184
1289,4570.226397800184
1290,1101.8941708419895
1291,4091.9883256205294
1292,4119.610355648536
1293,4271.969669905688
1294,4292.795977828311
1295,4316.877478829457
