contrast_0,entropy_0
0.232792274263589,0.8102154941868315
4.171731193922088e-06,0.14870608867774396
0.0,0.1306972640428663
0.10419097403860093,0.897584769882976
0.3661281253244324,0.8284413042651749
0.24344551151274657,0.8571539997129722
0.14282323768177493,0.7207387914933577
0.021431688751337438,0.5304838141272661
0.05871394825653754,0.8515943192818337
0.2852449852520201,0.9253451890726575
0.15304665661972866,0.933161897373534
0.02400961860661276,0.6131080048193603
0.3104118602536994,0.884779135624495
0.10769488942924332,0.7098493206800925
0.12470501207815327,0.6997210688584303
0.11810680501729015,0.7790302997742937
0.04714956810937616,0.8337408889131187
0.23430114316406467,0.9623093052875396
0.05180944942774714,0.8309393602960393
0.19968809689762826,0.7264186349408982
0.1636932791737769,0.7859712941271416
0.2908003287973572,0.8056477662157189
0.033653163654901286,0.7946899612159771
0.026574869192124113,0.7457443757810138
0.04565640628861985,0.7188844771593365
0.22559232885730685,0.899138327302985
0.26147484052754166,0.8592129922512147
0.21381854594997418,0.6892316231854922
0.12069955292521048,0.8446407278540148
0.13762053036307162,0.7682352466044563
0.3430264977708838,0.941133754842437
0.30095840148835895,0.9184178149517339
0.11103121124684295,0.9181062302786573
0.25245362237471713,0.8493315123599492
0.0,0.0
0.15496361618091195,0.8409075013806405
3.2356160064612626e-05,0.26875864795110965
0.19178581411045603,0.8491437164552142
0.32871540133445865,0.9664389728810675
0.0007647679358992027,0.5741147271015075
0.14008468802999213,0.9144836922958718
0.2323945800079997,0.9195333208751805
0.2835352101648885,0.9209019521482222
0.12558917104937833,0.8328666572478866
0.14735174489712136,0.8739360493288114
0.015413944573143436,0.42001637570592343
0.03613633733978804,0.7998469532439835
0.10361715642133983,0.7722043867796998
0.10983288301313773,0.8969070631942101
0.20038156117242467,0.8748479219270006
0.0419168348950044,0.7863612504163623
0.09587653569587966,0.8331568382338961
0.21792752857292194,0.8169587623644051
0.15722560127737004,0.7894438965778865
0.0,0.0
0.31140395067106813,0.9255890442203408
5.483571801093331e-05,0.28366083700668443
0.06284483584605383,0.874668466512586
0.14620273357867727,0.74319375260985
1.0711953867490282e-05,0.17329341100130008
0.09052021505820103,0.6286713347567886
0.14761916882539827,0.7650858383875255
0.1423594052214385,0.8417455979288992
0.11927595164055474,0.8634367809123588
0.029083891298228512,0.7870580654955877
0.04596762136429504,0.7480483037852226
0.06360079792593176,0.8333456021113905
9.943474945134575e-05,0.4174630253708574
0.0,0.0
0.2867268496179847,0.9405939679763152
2.3148286214746652e-05,0.21698353958950065
0.0007805645672420517,0.5002424965277543
0.16953478775821054,0.8191536390653186
0.03149521790032205,0.6627358909220511
0.0,0.0
0.00011620439679802903,0.441004216756041
0.234779095648531,0.7949725718094443
0.1904968209046269,0.8793999782536878
0.03166362246152548,0.7792307349439124
0.0,0.1306972640428663
0.04176886978352353,0.761133444020564
0.07862538427242464,0.6992757413862432
0.053945557826653,0.6857500890655722
0.09309894065805915,0.8146705101289026
0.1697669969847499,0.8963113723976799
0.23036344081424717,0.9068432534208152
0.0927355872334985,0.726188251770343
0.18988468729291574,0.9141672648747209
0.0,0.0
0.22451729161594344,0.956541294977442
0.18685978999985348,0.7442796280742032
0.03179918370888852,0.7991036987985548
0.13882887389158802,0.9056266326483721
0.24914097984452732,0.7085813974181182
0.3945916563621374,0.8034196276397712
0.062172688545864024,0.7785686964244357
0.1375509517475129,0.7806168316401327
0.0,0.1306972640428663
0.10287705208928705,0.7161208567039369
0.1742715553114583,0.9265716347231999
0.14303710061297287,0.9030489747996158
0.1154104680656693,0.8493422839210841
0.3869986671911575,0.9353114925160484
0.34873296960137057,0.953907607809694
0.10482279906602578,0.7746468918065837
0.14900174321370077,0.846583490861342
0.11622365557431855,0.7216973674022972
0.2856555621934627,0.7487971813716036
0.09309973631933559,0.8271082565042602
0.16961853565136167,0.8408521624317393
0.1660044820846502,0.862173363773057
0.256733566547522,0.8694328853802185
0.24039278400906597,0.9080910456211317
0.23208379889558287,0.8910170659135361
0.08074633770259505,0.7456166227169
0.289076626740017,0.9006086393366136
0.18422779099285422,0.8113024068437276
0.0,0.0
0.31484450031436584,0.9499582349304379
0.11898766910692012,0.8363381498333433
0.21466336339117628,0.7957773741851194
0.0629730413722917,0.7793791999100688
0.21794217527190962,0.7790590675600975
0.3688713728202455,0.6496657282654276
0.20144179436522436,0.7560097522764059
0.22170752589264683,0.8542908211568311
0.08903602406140763,0.851407521426707
0.06640434507820586,0.772327296534789
0.24149490627765288,0.9125346670266228
0.43748830653461446,0.9330103869235736
0.22844464138442308,0.8984796257321316
0.3859769690023883,0.9610766347977588
0.0,0.0
0.19178581411045603,0.8491437164552142
0.06677252163030861,0.8244399955849637
0.09732925018309377,0.8065502414594014
0.10055321403589992,0.8727089348522715
0.11437141748982292,0.9165480655348932
5.8590884441325685e-05,0.34461632180767005
0.2556547420486622,0.8564093460451893
0.058785372124280026,0.7101384449881564
0.10217565049232918,0.7591130443239957
0.05208708385574478,0.7606755436786269
0.20595885752224413,0.9316924889672451
0.03185184775497816,0.5979581106236623
0.20417790549353712,0.8343214505754893
0.045578763133367874,0.6324736429367549
0.11696269785812041,0.684860414902276
0.0006959403648873554,0.5097328688853293
0.12589556530671533,0.8383382244248297
0.16912565594651296,0.8945400031967476
0.32404043885586303,0.7461486613689431
0.10597920775394098,0.8070691095505953
0.09922661993273993,0.7825105353696525
0.03060548089850952,0.7340268257321148
0.030551594400836282,0.7157226269821892
0.28652339189902454,0.6655449100899998
0.0009521045593689505,0.5285959534127391
0.0,0.1306972640428663
0.18142324615512978,0.8626114665879578
0.27874789724834587,0.6828575106317871
0.23805528703968487,0.9085061082670672
0.06294498704243794,0.8296811843353511
0.34206064799498664,0.9048682571338674
0.20913190520598518,0.8490778885034939
0.1135451103959484,0.7673536468100088
0.10209808044782633,0.7709021306804514
0.11521085365818357,0.6659563355354535
0.15521782191908096,0.7159252375307891
0.20267394199705374,0.9196766700293122
0.06221086037760337,0.853443208766404
0.02999133114491427,0.7324010048687085
0.0,0.1306972640428663
0.16214484432325346,0.7675384326760847
0.04807859262831418,0.724485674563383
0.06553694212699637,0.7466496912824881
0.008704449930982525,0.5906013084759099
0.3044695530413446,0.9619172643175745
0.19823065582378696,0.860418520935054
0.0,0.1306972640428663
0.192740771731369,0.8931026636756997
0.0,0.0
1.0,0.8636979515270893
0.08883323697038917,0.7550024273043447
0.2302957382448999,0.839955959434042
0.14556804428550088,0.8811237952236868
0.1340653615956887,0.9027771143238772
0.05249531502347226,0.7421749635771634
0.20350619161981723,0.8509034601358016
0.1175671564301093,0.8431840009023601
0.459702844933424,0.9191109261471317
0.13168390244112457,0.7552359381103338
0.19936272801666347,0.771586869651902
0.14402197690577997,0.9105610090418943
0.0,0.1306972640428663
0.14523823432511646,0.8772081275808079
0.21669906152802926,0.8490909604011966
0.18332499629005367,0.7232432706372653
0.06640434507820586,0.772327296534789
0.43315131929533224,0.9262056430772505
0.15589699013612923,0.8813286133625369
0.0725016388198241,0.7396798252069937
0.3688605750305575,0.9491873177988249
0.1328267412458091,0.7922447991218826
0.1331816002970641,0.9007585295579643
0.31282485958710915,0.9718436192135146
0.37752997215730283,0.9513943945960865
4.5653959228293683e-05,0.2171750626538781
0.19654978124568992,0.8334496389756617
0.15679330985686754,0.7568159520150115
0.03891416059564356,0.8306143594151961
5.3035295749786636e-05,0.24241658892459478
0.0,0.1306972640428663
0.36516627605882884,0.9314963707855747
0.0,0.0
0.16871275138319813,0.8742581327286612
0.00012145441997349892,0.3320708662910469
0.34996381896414397,0.9082853236025054
0.26292150822795485,0.7169016523054483
0.21069720121422403,0.9273775412703693
0.025802414745248893,0.6341439046268776
0.057271845198087375,0.7929212773486446
0.08051579933549963,0.8447695899962125
0.3332444372860912,0.9361100614456066
0.5238921416830928,0.9613618871453085
0.22768741631450629,0.9289426595350934
0.054801689597825505,0.6850356558558852
0.21951854231535092,0.8747594359830448
0.26685628236089964,0.7141547450145574
0.04185236509397653,0.7005081426052971
0.1421148440770672,0.8105106788810426
0.06441492275466823,0.8271565757285909
0.08930213267598323,0.6382367910294866
0.00025360233564155965,0.43659141893944015
0.3920683152780337,0.9536947667825116
0.2033289396637889,0.9072134466709558
0.09000596887918112,0.8401000149847098
0.4109485933228792,0.9242174435467816
0.08606236093305888,0.8318284313234309
0.1771141392265179,0.7417042594851873
0.09569446304562883,0.8663447334483353
0.1567102039777342,0.8544710732112638
0.2541284513115956,0.8587038345143552
0.08376960772636341,0.7962368870272132
0.16552906889618568,0.7900282801477404
0.21500782882360228,0.7003308052109372
0.0020940968522580646,0.6113046170398979
0.06917438580250655,0.816568954371866
0.213091775099794,0.9584994430531809
0.0010970230040348694,0.5625383909890824
0.17957453016603359,0.8133490923346092
0.21069720121422403,0.9273775412703691
0.04304241480925784,0.8262667735678549
0.1468180620045088,0.781578069027283
0.0727174814864668,0.74496938543023
0.23164327931109785,0.7731907590130565
0.030838920463285974,0.6995579656624029
0.0913784593284038,0.8761911532606127
0.17113571023302052,0.7303885645618832
0.0554876051685,0.7821267586905533
8.37967960973835e-05,0.36941165528249614
0.4605481614449759,0.8895235467257215
0.07071218925194962,0.7919720891526957
0.1531978493653819,0.6496564745889641
0.19736944912513937,0.8898730512330333
0.29855307464885245,0.9271372006388789
0.0,0.08246079259502934
0.058201099445759165,0.7126966975671615
0.10385008248391038,0.8442334218744804
0.23440928632419664,0.8719022817804046
0.04581983042429802,0.8162881924706195
0.052322956565399745,0.7776582053848785
0.2261703841859062,0.893648760207547
0.23593078972302414,0.8857198667318404
0.07425669496762348,0.6820414596491217
0.0,0.1306972640428663
0.26789291162046314,0.6756666652295478
0.06110374265120887,0.8214494533648995
0.37402692404530197,0.8875170315059505
0.0,0.0
0.20253136033663052,0.8232429649326947
0.16553281874898498,0.8363803020931495
0.000330917611598814,0.6175507781724463
0.2062391402565193,0.9082504674014202
0.21689317963415108,0.8101141215624981
0.11247773114204813,0.6815021337896182
0.0967287061143601,0.7884772201753087
0.38614563406310287,0.9165124000248462
0.4724955669577027,0.9486051825481311
0.22979683447562613,0.8417026724461695
0.18771714782423582,0.9050973196273155
5.5350124371261266e-05,0.31611712256163926
0.5105545994173175,0.9720917331179749
0.05249531502347226,0.7421749635771634
0.6184489354678825,0.9747894357107998
0.1133761881457984,0.8468898955890206
0.13673179336420543,0.8373019758406965
0.0,0.1306972640428663
0.1802406239268555,0.6979073434566525
0.00108734298153389,0.6736550161368499
0.1578419816788412,0.8744221944690599
0.04125648841240216,0.7841478702402623
0.06998988163488173,0.6608056523493475
0.09672870611436013,0.7884772201753087
0.10673088641458768,0.7356044190022952
0.0003757738462193903,0.4250422117361988
0.15736408753616485,0.7020871454899744
0.0719077583946033,0.6471211504654986
0.00010041212153596842,0.349541273409639
0.22670439549589735,0.6919086595141366
