image_index,contrast_0,entropy_0
183,1036.1053694167822,6.910138200482654
184,767.7239545507789,6.906261344162628
185,1047.9138555024351,6.91914077061246
186,295.3113792895725,6.330340891419978
187,456.8385961279635,6.434959919272231
188,295.3113792895725,6.330340891419978
189,390.0567629161478,7.375119580512704
190,391.1235068259385,7.467739656393069
191,299.1128351062629,6.95282440019613
192,659.9432293790646,7.225956699291318
193,659.9432293790646,7.225956699291317
194,489.33264139993753,6.904303723721053
195,430.5986561193762,7.784459706851441
196,21.462147932321216,3.0373057277421505
197,386.0084880865182,7.684961527049816
198,3.612314319069281,2.7061512565670838
199,174.5930491909648,6.332495624080973
200,406.8668044767393,6.197132632406938
201,497.0146299659245,7.098262043105812
202,602.1352642151437,7.333780052146155
203,509.0321018461734,7.134850594120754
204,47.74099099099099,2.198009046565944
205,421.88732593340063,7.185131869645948
206,23.833734755514776,3.9029258389578656
207,151.68202395650576,7.33039481667147
208,152.33979611798205,7.313839505520685
209,308.52854558946296,7.183946480074751
210,374.32770769165865,7.458359256301055
211,280.2487305487305,7.493969691891137
212,280.2487305487305,7.493969691891138
213,194.29015154862367,8.183089953415728
214,194.29015154862367,8.183089953415728
215,420.9275227272727,7.913097613600958
216,522.5909573996988,6.888835884966649
217,496.5255390597384,7.003291318277569
218,511.4860365548867,7.067085192100105
219,766.7458631462259,6.238848846312026
220,709.3630768039641,6.315926230545228
221,689.3489254630202,6.159658305690699
222,526.0309518504264,7.336625259574003
223,470.976830715392,7.28416265578938
224,452.2480833022122,7.173431132831665
225,511.3571202493122,7.737484370790831
226,488.5286345683656,7.931417198525192
227,350.87613101106365,7.53002618172622
228,283.9119644723093,6.710297205746111
229,411.0534329215743,6.658982606156167
230,447.59508836963,6.24393783728543
231,1962.142129416156,8.643143799764296
232,1903.041390874592,8.60872959273933
233,2060.5612809502445,8.714244689642378
234,377.0023102242758,6.912535739252124
235,503.646429382966,6.992113893841304
236,0.0,-0.0
237,666.0526184848862,6.125961424746556
238,437.96824419824014,5.74046930082131
239,889.8149989768774,6.130787458046077
240,424.095661626643,5.72138810175448
241,39.378657718120806,2.555175295454287
242,505.6996174057344,6.062954776779277
243,485.6014934252364,8.339299808704965
244,0.0,-0.0
245,485.6014934252364,8.339299808704965
246,77.83464839142637,3.728364737690932
247,724.8840810647037,8.254392315266902
248,691.0777651676362,8.064896189237999
249,287.9945455647361,7.197830028759293
250,199.2958834117169,7.143910433874236
251,187.65576568973452,7.153342283927572
252,570.7082813573992,6.331738338101813
253,646.8853240152478,6.467834400968028
254,635.159258082647,6.503725514640585
255,0.0,-0.0
256,826.4887354239783,7.879442902657232
257,763.1265816981477,7.804892311783339
258,1192.4890057254884,8.012987484723526
259,1205.425675527602,8.136605264930328
260,883.5795765185562,7.748451554112886
261,691.2424696102967,6.324994414083513
262,848.1248706673564,6.478936474451467
263,644.5555071832825,6.421935790524908
264,59.042812493857255,2.8588787131203413
265,593.796209587514,7.99357350092512
266,593.796209587514,7.99357350092512
267,448.4528201015771,7.137023610508799
268,382.9278606965175,7.03087243533103
269,516.7589260005759,7.23503842736081
270,813.7233675394598,6.483938810387592
271,609.684595173434,6.465491840343668
272,615.208418652271,6.377129583280398
273,268.8179945459183,6.407024149242336
274,256.51944179389307,6.360562104413864
275,401.5255220656312,6.361126338541822
276,504.7113147534421,6.076204156759065
277,475.30054973372273,5.960862333073655
278,504.6520471624773,6.012678882634176
279,207.9008616299676,5.778555093759489
280,0.0,1.584962500721156
281,380.0763461793726,5.784617851775861
282,218.91100702576108,7.397692488740758
283,36.95236959115064,3.649788437905357
284,201.24360281736904,7.45950113136433
285,564.5613266864277,8.201062664583668
286,577.5680192088478,7.742233485906555
287,557.0420085098381,8.074291349812487
288,600.361931080685,7.172669154166239
289,551.3583887210473,7.226435842432006
290,551.3583887210473,7.226435842432007
291,325.69175634729913,7.328845742504022
292,8.80169347271021,4.462532987257683
293,499.3114873135413,7.425034796284083
294,506.2814224937275,4.693255122986168
295,77.71864689914386,2.802553483911401
296,441.12294696221,4.556165248610256
297,6.471891481540674,3.1281082839974585
298,365.8781029344108,6.360446428516143
299,220.58936319924945,6.280990498871361
300,0.0,1.584962500721156
301,466.834075842517,6.785982240879811
302,466.834075842517,6.785982240879813
303,562.7335637130252,6.4261869125710565
304,55.32997350907799,4.396402797894085
305,694.1692237183825,6.530525958097408
306,382.074050095995,8.213230268598425
307,0.0,1.584962500721156
308,384.5032383419689,8.23008786669436
309,821.2870023921978,7.921814312991017
310,765.1071378091873,7.9602000230335745
311,765.1071378091873,7.960200023033574
312,1165.6229828958362,7.063648448628011
313,1173.363354299464,7.120349024062978
314,1173.363354299464,7.120349024062978
315,240.62155768801605,7.787427575423622
316,240.62155768801605,7.787427575423622
317,227.57773006949668,7.845603222922854
318,986.8296191029864,7.814130342188944
319,7.009205308731892,5.712891974560967
320,1371.772999444433,8.046061739522942
321,731.8313864906045,7.693733873354683
322,830.453154153185,7.648586264843686
323,731.8313864906045,7.693733873354683
324,457.87714908212354,8.305437325664151
325,444.6551932627942,8.413391062762646
326,434.7675140568352,8.331670509870314
327,233.1392177890613,7.792514809405311
328,330.68898186889817,7.691651976568896
329,284.11082295602404,7.479878293061512
330,586.3139602740614,8.116810475785133
331,440.8898312254135,7.989956651414201
332,455.87078056837913,7.999257675372596
333,751.9979576985376,8.24719692240307
334,785.3550480325142,8.346378497945345
335,574.5707404224523,8.52675990651214
336,275.13944022583536,7.895507009474571
337,336.0227483956628,7.95358601756522
338,24.58566419474448,2.9679975269982872
339,502.8707919204873,7.979802662936446
340,633.1102830526693,7.893070865999872
341,528.8856852942632,7.820070067980768
342,0.0,-0.0
343,212.0913007608397,7.766137993261295
344,203.1967773548784,7.829899835137685
345,922.6185662188984,7.956147643720275
346,757.35853063217,7.776774549493346
347,922.6185662188984,7.956147643720275
348,535.0613313721557,7.315219454522606
349,455.9975094570147,7.020058943444422
350,550.6187360925679,7.273927148632413
351,242.7286554980779,7.294645005337248
352,267.0326886552711,6.716916527645774
353,293.7173078389992,7.133398088518815
354,371.2834730703528,5.647577094295395
355,352.6517902763039,5.609722486327047
356,371.2834730703528,5.647577094295395
357,292.43901990106986,6.980723411019751
358,151.29137162903817,6.855327390777658
359,151.29137162903817,6.855327390777658
360,398.4030982881499,8.653167533841469
361,571.3410863445474,8.60964789587251
362,410.1994398014255,8.714556224630968
363,253.33833624807497,7.990827784503253
364,241.14475241044232,8.083091253820376
365,253.33833624807497,7.990827784503253
366,685.7622123088532,6.226915156964569
367,766.1539945274302,6.336623923209688
368,620.5102220655623,6.097430086782062
369,873.4747756772308,7.551119992557709
370,886.6956951366215,7.536598588264268
371,809.7963521286376,7.504803135725355
372,235.42993412023057,7.17826717236182
373,360.0458354320253,7.517307737550162
374,235.4299341202306,7.178267172361821
375,21.078376500942746,2.8794561645069896
376,0.0,-0.0
377,0.0,-0.0
378,908.1634043306128,6.587455830025624
379,924.6535708531842,6.561917116036598
380,770.3394485162675,6.637424830132762
381,475.2962838443608,8.161495888698784
382,451.4597564530959,8.198961137409775
383,370.2016635465296,8.095352423292663
384,1143.1549620453593,7.8074880832522595
385,0.0,-0.0
386,1121.275474349965,7.686746886392313
387,643.9235115941659,7.399696333731251
388,956.907129934592,7.862263659974692
389,29.873102948284195,5.436279833211856
390,281.57084169109703,5.6867597817723565
391,240.51462089690244,5.679375714816699
392,237.5442507639383,5.590455620560618
393,152.4786460192788,7.0073855590128815
394,260.4129824712892,7.545591890987241
395,237.36370661343287,7.54384023374346
396,265.31804099142045,4.226849684245519
397,928.9782517134432,4.20144586129384
398,907.7542047461792,4.246736986128063
399,696.7887448791357,6.682892018278029
400,986.9475052086688,7.08933247570945
401,1054.5815954624857,7.022352759539708
402,748.916344112873,7.045199199152943
403,748.916344112873,7.045199199152943
404,748.9163441128729,7.045199199152942
405,36.40865598575879,2.2559683591883264
406,45.42060667377283,2.5161756059401674
407,331.2050578238844,5.971253811482974
408,59.72256638011551,3.403567055517974
409,425.66788529405545,6.581805932810008
410,432.47716824330297,6.596486831346626
411,876.1756278337925,8.044786032676292
412,827.6311919822559,8.103626968050813
413,11.517482945958088,4.171038761403398
414,345.239530109489,7.919992650738326
415,34.70283521208833,2.0568405180093574
416,345.239530109489,7.919992650738325
417,103.10451514574206,5.701729098747792
418,295.65933208160163,5.379109464497308
419,182.01959114139692,5.821489448226679
420,60.90561388472252,6.036120314641362
421,60.90561388472252,6.036120314641362
422,61.02299941746316,6.13363239582646
423,715.2913121709576,7.396215667805658
424,0.0,-0.0
425,763.4550997163724,7.405346766864908
426,657.0807684409866,7.732816359911948
427,661.2979328165375,7.325748073280769
428,661.2979328165375,7.325748073280769
429,7.379902366374318,2.8491168600121326
430,1561.3808523672003,7.131103312435707
431,1501.9146307871597,7.053103659906487
432,409.3989879042212,7.482771246205213
433,444.969341022814,6.834307966562659
434,444.9693410228141,6.83430796656266
435,56.889384430017806,2.4040481139400867
436,0.0,1.584962500721156
437,179.31429157689544,7.809846093604549
438,1020.9230736824368,8.685596826630047
439,4.996692200557103,4.143716459710412
440,1096.0491282333749,8.715019474282235
441,548.5027846331927,7.959289123273999
442,443.9249749156252,7.660432176100893
443,469.86649268594186,7.716215760142401
444,724.6944910831783,6.623175780942956
445,738.7431825400427,6.57831586019355
446,724.6944910831784,6.623175780942956
447,0.0,3.2811549224991605
448,0.0,2.375994556228368
449,506.32642335107823,6.389512270357865
450,890.7367868393419,6.835999904353577
451,890.7367868393419,6.835999904353577
452,749.3584592503179,6.880041742189974
453,483.1298907783769,8.070527965060265
454,447.8092779957327,8.06154065197483
455,460.8841272104963,7.950537650417183
456,1309.4617223306504,8.345851077193487
457,1328.0269342487456,8.415409811734326
458,1272.450469693838,8.039259320281214
459,524.7211072968929,6.452456637562099
460,589.8731751449603,6.618004901845912
461,423.3064499868944,6.442359817087258
462,87.36007084480293,1.9319592887853376
463,56.06543493458504,1.9930896255202812
464,384.5747373553792,7.707837652426539
465,718.0160034706322,8.403088895830486
466,654.8885432866771,8.226458879241962
467,646.3913568324481,8.581298381520847
468,1472.7164846847245,7.303942323380402
469,1458.187498618082,7.510376301391795
470,0.0,-0.0
471,0.0,1.4757180344910077
472,0.0,1.584962500721156
473,475.9271381074772,7.729798097179531
474,1740.0061748532014,8.165013015862627
475,2299.0434186882303,8.326025663949139
476,1219.7118505517756,7.735246275530449
477,475.53293548023873,6.88661570951845
478,475.53293548023873,6.88661570951845
479,423.4621024632821,6.97670613093765
480,62.80460563723499,2.221412299483333
481,501.00625799201765,4.465101310947331
482,478.39820931685256,4.698491426042357
483,864.773661387632,7.222260135978981
484,643.0938516146648,6.989414267926861
485,891.913881440337,7.083439002183358
486,283.0106000914176,6.124958307211955
487,88.06408306990515,6.556550014810655
488,276.91568748711603,6.506964558930697
489,824.9270785912347,8.08604652291709
490,638.0228258857883,8.011232951644072
491,659.8026573963488,7.916090079634218
492,153.84552810066955,7.753276101542667
493,165.38339187921366,7.754575977811443
494,165.38339187921366,7.754575977811444
495,362.0937253811576,8.000686058538422
496,26.51609334344076,3.056617608758839
497,315.14083100279663,7.911198680813711
498,440.6776366819581,7.668099806227592
499,561.9108627919506,7.4861292698035715
500,467.2379177206764,7.692521619582533
501,428.2181360201511,7.9564508406898735
502,393.696393144824,7.4800165296563295
503,278.5934427688064,8.047474992198882
504,516.6356022177657,7.528334640057786
505,560.5290282382786,7.750735937523404
506,580.4301852783367,7.746956198847469
507,595.9528488511119,8.290743173181822
508,75.88273641218976,1.9688098219907249
509,643.3167980727113,8.31027430574937
510,222.3980766458681,5.890991986465476
511,266.6038709410034,6.025802863886048
512,266.6038709410034,6.025802863886048
513,626.2251191106405,8.29033930135807
514,626.2251191106405,8.29033930135807
515,0.0,1.584962500721156
516,595.6963671376333,7.975118336600916
517,597.6701944258213,7.627968916533423
518,54.364663072178224,3.8297676261464737
519,407.6914102968335,7.652904624080243
520,0.0,-0.0
521,426.23479659948254,7.282598124150424
522,729.7847163978817,6.673233701837512
523,825.1175470440916,6.645831529985184
524,782.1290799499601,6.826417104835565
525,1032.2328038925684,6.039895122421271
526,1064.3956362359245,6.172027855061561
527,1029.1152777478624,6.081002182209321
528,16.354343667071237,2.404199994735567
529,424.77104993410455,8.162922642503712
530,355.1349481774776,8.096104021986436
531,1273.3866175011858,6.484313492053888
532,922.448886376484,6.527385814867412
533,1220.5955849032175,6.610654653493599
534,428.6357462479705,5.3071832742906775
535,383.7199968081711,5.245932964371207
536,400.8877216021012,5.348792649069878
537,860.1425660166892,8.529316583973088
538,734.0728770734922,8.38905043598113
539,860.1425660166892,8.529316583973088
540,649.3594969644406,7.6899615056548996
541,553.1197444881217,7.480264902558976
542,588.6654454053594,7.496261194470787
543,599.5607276842788,6.8217825329626285
544,473.1810265708593,6.837008118929572
545,584.1712094851473,6.958999765619416
546,263.9709174121074,7.684285120931113
547,250.33401052930512,7.364952876074055
548,149.5472138737714,7.541339655286589
549,878.3654710642124,7.271996795408089
550,630.5215174893607,7.248298401999713
551,641.4610819447614,7.27665785258859
552,293.09338731444,7.45528246779549
553,80.96181516325402,1.9499403893443403
554,134.96538317406782,7.200904452807434
555,1097.6393799670984,6.343609670844688
556,1111.682906458797,6.362379114886428
557,0.0,-0.0
558,41.39148749130069,2.3030112087206924
559,27.518029029793738,3.117685417046612
560,76.3142415768787,3.141146795465959
561,513.2074642569785,6.532673975841771
562,504.0664752245372,6.723413545635436
563,463.9099449029997,6.299877322605118
564,516.6084690553746,6.425113954706791
565,327.6234550617976,6.986366400135398
566,327.6234550617976,6.986366400135399
567,457.4859900990099,7.956438143014995
568,37.10578548849519,1.9454211200812508
569,97.79092225977789,1.8415811295622129
570,795.4430125523013,6.295158905207494
571,588.1360556902232,6.269065169891151
572,588.1360556902232,6.269065169891151
573,0.0,1.584962500721156
574,787.2901169826544,6.017450949688014
575,787.2901169826544,6.017450949688014
576,235.8601463820125,6.535857948005856
577,241.18480555330032,6.527277582209523
578,252.05441955193484,6.659107205783116
579,313.1833716287059,8.146940215459646
580,374.6338239241299,8.264068967994449
581,374.6338239241299,8.264068967994449
582,505.0846349839371,7.07724741914856
583,39.13157244570223,4.086926097398978
584,443.6041206427459,6.846896245985413
585,198.392333207186,7.050729506914223
586,352.2936500448177,7.279202486035535
587,205.4426852016344,7.081385855556688
588,183.40625,7.842785800982739
589,182.34332572796893,7.976434195415367
590,310.35593693966416,8.10952904684168
591,43.59724460733448,1.980928662181759
592,408.23854758143705,7.68728778931827
593,394.1889709819038,7.683179548077645
594,80.2131770727094,2.6388228914090712
595,58.29999799305597,2.2833296469759508
596,306.14070549291404,6.562291791806192
597,801.3124495896,6.789276187224922
598,982.3668845606546,6.998088569370838
599,982.3668845606546,6.998088569370838
600,602.5463643890323,8.067782479402535
601,0.0,-0.0
602,590.7032269843444,8.333675269075687
603,553.3222731863323,7.01910012421778
604,584.7640292941546,6.479012529239896
605,0.0,-0.0
606,545.108122004895,6.752650329458961
607,593.914375715922,6.88216565281971
608,627.7784559690183,6.833948889768944
609,688.2239858170822,7.059201828947133
610,18.03209008534797,2.446406451746993
611,688.2239858170822,7.059201828947133
612,326.48645676444573,7.713653984233423
613,335.20461774330107,7.75538364063886
614,332.54358518923345,7.796334282073811
615,846.7394880568532,8.312399337405616
616,846.7394880568532,8.312399337405616
617,846.7394880568532,8.312399337405616
618,657.0050668828536,7.387545382262923
619,808.5268140082879,7.483185829922831
620,852.1103486254076,7.399687969797515
621,483.44932634551424,8.040179766633095
622,428.27859203424526,8.220421025667292
623,424.434135166094,8.203209365224161
624,1367.7988019243226,7.223418490926128
625,1176.4051987060998,7.229151438773814
626,1367.7988019243226,7.223418490926128
627,1143.955253043609,8.279745251176097
628,1143.955253043609,8.279745251176097
629,1033.9748804098938,8.01159264267195
630,470.63607187302136,8.015203212142296
631,502.7597060233264,8.05291357042187
632,452.7807455888205,7.780069268742367
633,449.390741408953,7.201918582169087
634,390.05013171707577,7.501882304388181
635,297.01614455464994,7.444238455437556
636,1149.1282228311288,8.687735766616239
637,1149.1282228311288,8.687735766616239
638,1053.9964999663457,8.576477779783609
639,180.92389814773887,6.253364216078138
640,103.00872979316092,6.142656488401066
641,92.1894748455428,6.1396720232972255
642,71.34075021312873,5.220931009320012
643,10.34207268370607,3.0291523080814136
644,124.06614262930051,5.3021643317050655
645,1927.3680714270456,8.029615504313146
646,1081.3762634811628,7.528039638981951
647,1927.368071427046,8.029615504313147
648,518.4070142623334,7.220049134301606
649,445.9935601902671,7.016895531921591
650,0.0,1.584962500721156
651,1089.410001037452,7.5947857932252125
652,1106.1866396507426,7.761870548752647
653,1106.1866396507426,7.761870548752647
654,36.59744597999542,4.2963390140445
655,29.26713145582974,5.556303006713742
656,880.4412718356098,7.002165183426412
657,532.6317284863582,6.712093976760276
658,575.2446222508141,6.603856823055391
659,0.0,1.584962500721156
660,526.5453067440473,6.666185595025914
661,543.0327269869956,6.750537725276125
662,431.98965340967175,6.583586450776612
663,497.8629507679567,6.697624297379008
664,547.989228644703,6.759035356841795
665,502.6548451647415,6.668166577723085
666,467.9901036209104,7.728053339489341
667,536.0371822257694,7.645302546650749
668,536.0371822257694,7.645302546650747
669,415.2964855798456,7.045511459633586
670,459.6311326984938,7.013678073314213
671,459.6311326984938,7.013678073314213
672,393.9247130475521,7.053295144118873
673,406.9948324324324,7.272631172511715
674,287.98043698070074,6.826667655863603
675,406.77041609307696,8.019017098592554
676,406.77041609307696,8.019017098592554
677,391.8490158478256,7.986859312533721
678,263.14922433443246,7.305360232245966
679,263.14922433443246,7.305360232245966
680,0.0,-0.0
681,1220.5307793537067,7.703881646661761
682,1220.5307793537067,7.703881646661761
683,1139.3669404303982,7.700630399447298
684,754.8969872732066,7.713831463421114
685,791.7322842905849,7.072800856682603
686,780.6386147830945,7.050323605657896
687,665.3161975080757,8.646592176479672
688,639.936546702917,8.594876941399587
689,665.3161975080757,8.646592176479672
690,512.7093087204993,6.909189282868863
691,195.66332155795064,7.136222812332472
692,503.7752285831464,6.823010604305283
693,441.764759653973,7.737975399606368
694,31.60141838071668,2.0566086007327624
695,428.3775798342479,7.604332051712442
696,438.9851156708525,6.763607004677932
697,546.1757165605095,6.8234257856660445
698,502.3227099200394,6.801415122635167
699,549.1343105579288,7.212803535236333
700,563.6113023968724,7.225145090802813
701,20.00993777282437,4.4704342527904535
702,6.798545639859659,4.0210010602155055
703,385.6876538146021,5.784092614844227
704,15.162328316473394,4.700478175117465
705,186.6153175702856,7.8737101607216
706,0.0,-0.0
707,223.49273957208644,7.547630864238422
708,519.2682110800895,6.73010908420637
709,701.4939573041638,6.886010336239638
710,0.0,1.584962500721156
711,170.6043256461065,6.9671879497175055
712,330.7559480566655,7.109033649882708
713,404.8267679266797,7.229839801806746
714,524.3412499712889,8.23198331232227
715,527.3453040003851,8.095152063657856
716,0.0,-0.0
717,605.956810988869,6.47910093404604
718,557.7684174855981,6.385463295515784
719,481.6513238566693,6.420533054226437
720,328.1114617673072,6.944798264369874
721,282.39463189213143,6.742098165381659
722,326.5370247933884,6.837992257316407
723,1637.2421457968296,6.737910566133001
724,1792.3324798829556,6.713249398567491
725,1807.9956579423472,6.591197189257737
726,38.58865157910056,2.331680228072966
727,534.1023124441193,6.354703936221267
728,646.6487646101494,6.310077246395419
729,581.6566331066135,7.85049548657362
730,725.674250127097,7.687255811732797
731,485.7948904200565,7.778636498232521
732,470.3985929160602,7.51269009442441
733,120.6804449799888,7.296873011697077
734,120.6804449799888,7.296873011697077
735,658.4355979233799,7.793512467737599
736,595.2290268277611,7.878376580613311
737,595.2290268277611,7.878376580613311
738,510.6528336864407,7.022196251701056
739,722.7637567730283,6.933778127348613
740,586.8601372612175,6.931340906773832
741,558.0288524442238,7.455407624070931
742,761.0405138339921,7.386356244762839
743,558.0288524442238,7.455407624070931
744,0.0,-0.0
745,284.3929787483856,7.521626216001222
746,359.2207400933741,7.629704326091026
747,423.9015133930644,7.181912231235328
748,352.97637123012663,7.438542119552456
749,0.0,-0.0
750,263.9663263682045,6.938442633785391
751,263.9663263682044,6.938442633785391
752,267.0603471967754,6.985753810415677
753,1714.0679169876737,7.179483975819455
754,1861.5227919206409,7.114588007950371
755,2247.6335140230967,7.052618702114176
756,317.75396502643355,7.300384727602217
757,317.75396502643355,7.300384727602217
758,551.8272434895251,7.26350559890029
759,946.592305358565,5.968120158158903
760,946.592305358565,5.968120158158902
761,1005.7221661553368,6.055107641637443
762,496.3420439012624,6.848836372379775
763,546.8008862034239,6.880475397495053
764,546.8008862034239,6.880475397495053
765,953.7491743949332,6.50679380876726
766,792.2834148762674,6.413276235606928
767,1067.9023710519332,6.250407811599668
768,410.3698042755734,6.373707365468722
769,456.521081763054,6.289884268494073
770,662.3113351791396,6.344164737653477
771,861.3277463342147,4.133094962966676
772,0.0,1.584962500721156
773,770.2827139415768,4.111225360952431
774,460.457867055907,5.686917930344896
775,489.2635396518375,5.935013879492367
776,601.7756858993869,5.705395342099369
777,457.9558040145025,6.465724285269332
778,479.7404187660032,6.781712572922753
779,457.9558040145025,6.465724285269332
780,269.04570587616945,7.031290485373679
781,269.04570587616945,7.031290485373679
782,207.03039667024024,6.979270967166739
783,681.6483083835665,7.997105964594299
784,1024.5543216173603,7.676824295783542
