image_index,contrast_0,entropy_0
67,173.35243847874722,11.248899169945393
68,0.3575838926174497,6.406469124006616
69,39.3958836689038,10.08617645629612
70,39.3958836689038,10.08617645629612
71,39.3958836689038,10.08617645629612
72,0.0365548098434004,4.899923548982262
73,203.1277852348993,11.67875661455397
74,307.38626398210295,12.03764306479214
75,306.9868456375839,12.40077484582351
76,543.561163310962,12.844105197582198
77,336.075749440716,12.386324503809613
78,169.78161073825504,12.08931189206617
79,170.34098434004477,12.459011784205131
80,148.05409395973152,12.196271084110018
81,0.0,-0.0
82,334.8887248322148,8.873317001721755
83,0.0146756152125279,2.0385210870334376
84,58.591319910514535,10.75945952940319
85,58.59131991051455,10.759459529403188
86,0.0,-0.0
87,151.85006711409395,10.884207708153063
88,122.04277404921702,10.595814699508274
89,151.85006711409395,10.884207708153063
90,300.4825503355705,11.25749339086282
91,198.03055928411632,11.720896581973385
92,234.1696644295302,11.325910202107217
93,128.50944071588367,9.633265225115563
94,171.13391498881435,9.513992482947067
95,67.07856823266219,9.834522153744654
96,521.3178523489934,12.265696985978858
97,521.3178523489933,12.265696985978858
98,391.65449664429536,11.967048185452269
99,0.0,-0.0
100,0.0,-0.0
101,45.70085011185682,9.31504861155089
102,114.5088143176734,11.351450718460498
103,156.44559284116332,10.886534725292956
104,116.45123042505594,11.042171775398534
105,153.0106040268456,11.94483535641502
106,151.4370469798658,11.67093934437066
107,0.0702460850111856,4.50295596105958
108,350.6268008948546,11.532688216065294
109,261.62926174496647,10.993791034973162
110,385.1906487695749,11.74991366917092
111,425.4125727069351,12.091651947410703
112,425.4125727069351,12.091651947410703
113,363.5199552572707,11.812833055359272
114,197.84550335570472,11.616752052049836
115,102.85937360178973,11.259745914335
116,349.7784787472036,11.473741124157431
117,252.02729306487697,10.37453437953134
118,138.47011185682328,10.399300710098055
119,239.5971812080537,10.011252156212082
120,139.7718120805369,8.778453145429854
121,0.0,-0.0
122,142.9129753914989,8.758535927247456
123,469.3272483221477,13.080318908914638
124,469.3272483221477,13.080318908914638
125,499.94111856823264,12.474601940015766
126,83.83579418344519,11.532270147794897
127,91.8564653243848,11.577069453700584
128,113.19691275167784,11.076359074899388
129,181.2891722595078,10.359665451888556
130,108.06223713646534,10.608924520537617
131,200.341163310962,10.357439489882632
132,108.45932885906042,10.346587545052545
133,86.51369127516779,10.223538107172004
134,74.32684563758389,10.274895854061896
135,196.0561073825504,11.247908043642507
136,315.4806263982103,11.142403961006062
137,285.2907382550336,11.96153881208592
138,305.5209843400448,12.027366136629258
139,246.60997762863536,11.268939009307152
140,305.5209843400448,12.027366136629258
141,208.7035346756152,9.419715257716032
142,147.82125279642057,10.454507874419065
143,92.56809843400448,10.057150597369017
144,272.5631767337808,10.898161586116537
145,89.00434004474273,10.492462029263963
146,163.15615212527965,11.04821799130362
147,0.0522595078299776,4.867917984324939
148,97.14281879194633,11.499983135471332
149,124.48586129753912,11.26727077055347
150,147.4384787472036,7.864466699089488
151,144.73673378076063,7.889061884965642
152,92.91060402684565,7.922447678929352
153,224.72429530201345,8.550790335450683
154,366.4793736017897,8.394716622449197
155,188.28304250559285,8.601403742805406
156,0.0238926174496644,3.2674485878912805
157,442.54371364653247,11.997128214225985
158,0.0,-0.0
159,0.0113646532438478,3.1346942693190503
160,202.4201789709172,10.954011495804734
161,131.65619686800892,11.40146128420667
162,171.46134228187918,10.89622334447941
163,171.46134228187918,10.896223344479408
164,350.98286353467563,10.6065308315886
165,904.996510067114,12.62344895146457
166,0.5279194630872484,7.042889642822674
167,625.6296644295302,12.41231643625508
168,658.7135123042506,11.83990302644606
169,473.5135123042506,12.023709902703777
170,639.251230425056,12.246887606980776
171,267.59633109619693,11.11870466098171
172,127.87619686800896,10.769219157049807
173,225.874586129754,10.988836761075488
174,431.174317673378,9.942059316975133
175,157.01588366890385,10.351414770396335
176,0.0137360178970917,1.9731211650626312
177,1183.9497986577185,12.366239413083118
178,1183.9497986577185,12.366239413083118
179,1183.949798657718,12.366239413083118
180,0.0242058165548098,3.369298553338992
181,275.24572706935123,9.75479125129589
182,171.01136465324387,9.989809178166675
183,30.498255033557044,10.14944882548537
184,37.91762863534675,10.397546785107966
185,27.364250559284116,10.231445181003725
186,29.485682326621923,10.205931402393556
187,174.32416107382548,10.105465302001871
188,0.0311409395973154,2.5078244091984168
189,49.05695749440716,8.629317045701232
190,252.04930648769573,8.213274294096074
191,256.9232662192394,8.391416085069311
192,89.72178970917226,10.958318768947594
193,89.72178970917226,10.958318768947594
194,227.3711409395973,10.653555867452395
195,92.3668008948546,10.715186409738164
196,0.0,-0.0
197,42.68308724832215,10.684179446603578
198,54.89418344519016,9.30353618144808
199,176.37740492170022,9.065373457588032
200,166.13789709172258,9.14171478100552
201,228.90684563758396,12.03153768497345
202,114.33959731543624,11.950251349090598
203,110.6985682326622,11.957478893077129
204,255.9714093959732,12.507844280855355
205,255.97140939597315,12.507844280855355
206,296.1261744966443,12.180572800178007
207,0.0,-0.0
208,105.57870246085012,10.392049503224532
209,128.92228187919463,10.017687746933452
210,0.3580313199105145,7.375902665215507
211,0.0,-0.0
212,332.818836689038,12.667273469344329
213,49.77655480984341,10.501201384848567
214,170.63789709172258,10.183726121762549
215,49.77655480984341,10.501201384848567
216,0.0,-0.0
217,41.47574944071589,8.45123885356998
218,152.93427293064877,8.411430674323583
219,123.13163310961971,10.516610923880211
220,147.39064876957494,11.205671883795352
221,147.39064876957494,11.205671883795352
222,182.28170022371364,10.94127385067183
223,131.02501118568233,10.91378384915894
224,140.79870246085014,11.312162917994398
225,53.36769574944072,8.352522233950342
226,46.21064876957495,8.326785309689045
227,52.118389261744966,8.46867883482872
228,149.39548098434005,9.968874925620897
229,198.13771812080537,9.785986283543512
230,187.48219239373603,10.106508368178028
231,783.3936017897092,11.902085914288383
232,0.312572706935123,6.026484965446153
233,613.8628635346756,11.446404725363132
234,275.0044295302013,11.750220558709051
235,223.42348993288596,10.825116835880843
236,303.7641610738256,11.32181825902576
237,157.74085011185687,10.352670046199204
238,140.363355704698,10.379972849646077
239,0.0412527964205816,3.01368358083302
240,286.70456375838927,11.025466110192118
241,202.14290827740493,10.845323385993511
242,172.85601789709173,11.38592630975089
243,373.1555704697987,11.449870592669424
244,396.711096196868,11.91680127359888
245,263.8782997762864,11.74397152254038
246,245.3248769574944,9.878915087888243
247,245.3248769574944,9.878915087888243
248,245.3248769574944,9.878915087888243
249,177.71342281879194,10.724289676767686
250,188.95002237136467,11.271610461092822
251,193.1303355704698,10.727717425446446
252,144.3980313199105,11.559018518629202
253,123.37633109619686,11.395548181577754
254,0.0,-0.0
255,0.037986577181208,2.8656706373921983
256,150.7004921700224,11.45539731470844
257,275.2956599552573,10.983820707809077
258,136.57060402684564,11.037063581623697
259,88.125548098434,10.672610061133632
260,135.3730201342282,11.13554151805468
261,164.93194630872483,9.986916271536977
262,130.16809843400446,9.921193876464669
263,236.21740492170025,9.829202369615086
264,1354.2077404921702,13.177218366069829
265,1342.8289485458613,12.66189844685503
266,768.8098434004474,12.809546406729888
267,315.6559731543624,11.239848648671964
268,198.17892617449664,11.804493817898129
269,190.23015659955257,11.52903497280128
270,179.84684563758393,9.823323691476109
271,83.10317673378077,9.942533686345072
272,83.10317673378077,9.942533686345069
273,168.38894854586135,10.932449147039422
274,156.04787472035798,10.402141496555158
275,107.7392841163311,10.521755857396546
276,103.76769574944072,10.528763143208243
277,129.90156599552571,10.836407100817937
278,68.43982102908278,10.291375829358609
279,267.0584787472036,10.534033015390689
280,269.59069351230426,10.60623250915691
281,275.6377628635347,10.52472377081805
282,144.37387024608503,11.858225743835083
283,0.1576733780760626,5.552521883815034
284,185.3484116331096,12.399830948270342
285,396.7202237136466,10.018508362504337
286,364.73225950783,10.166775552586362
287,188.85700223713647,10.26638869790026
288,196.49861297539152,10.353216917377711
289,123.19212527964206,10.513639243638194
290,0.0,-0.0
291,153.09821029082775,9.75427234001674
292,1.5167337807606265,4.04403918363466
293,164.5938255033557,10.149527358413916
294,224.9527964205817,9.529012363511152
295,304.0973154362417,9.287262090911332
296,224.768903803132,9.46535174693362
297,147.4081431767338,10.36645231561368
298,165.8515883668904,10.9815581264614
299,165.85158836689035,10.981558126461405
300,211.128903803132,9.685540240510225
301,318.0033109619687,9.81775978390691
302,55.02630872483222,9.853152794065426
303,76.25409395973156,11.221477484189956
304,75.69105145413872,11.17563579673629
305,71.55677852348992,10.619919455283908
306,356.07565995525727,8.816664109900882
307,117.81677852348992,9.029444735302947
308,117.81677852348992,9.029444735302947
309,477.2790156599552,12.81675244671104
310,477.2790156599553,12.816752446711044
311,549.3603579418344,12.190274182310642
312,258.163355704698,11.921696063243829
313,315.7818791946309,12.24207144790096
314,293.9164205816555,11.779454325602496
315,84.77825503355706,9.808030877000558
316,207.58093959731545,9.73160498319262
317,198.3212527964206,9.799050288917831
318,1182.8229530201345,12.532512536211152
319,1172.0844742729307,12.4618619142425
320,1222.5815659955258,12.78895674285948
321,0.0553020134228187,4.264397547026586
322,289.79463087248325,12.15606013433233
323,297.5943624161074,11.76012226663103
324,350.99722595078305,11.688777535619533
325,252.0022818791946,11.692145420706408
326,317.4608053691275,12.137427100313428
327,333.3168232662193,12.196767812161283
328,0.0,-0.0
329,242.82778523489927,11.784388402477193
330,186.881163310962,11.640207756833492
331,407.3844295302013,12.00925832792648
332,385.4119463087249,11.774996442986032
333,106.13753914988816,9.319560686561164
334,236.31709172259508,9.06920931877142
335,383.43118568232666,9.138054961045356
336,0.1005369127516778,5.513485509680487
337,417.0029530201343,11.139182800054003
338,136.424966442953,11.044302945639302
339,0.79668903803132,2.966250098552562
340,180.78805369127517,11.775089614279947
341,278.04720357941835,12.065555313409233
342,112.2185234899329,10.419647302151803
343,112.21852348993288,10.419647302151803
344,112.2185234899329,10.419647302151803
345,37.51069351230425,9.148661288322058
346,25.609843400447428,9.044301628942508
347,149.88308724832214,9.009318803908084
348,310.03458612975385,12.29405140961356
349,0.012662192393736,3.549750346756503
350,180.44926174496644,11.883294169221234
351,183.3000894854586,12.022723848773088
352,250.12720357941836,12.424788896473933
353,250.1272035794184,12.424788896473933
354,230.94000000000003,10.712961047850191
355,236.2812527964206,10.776421814770607
356,201.85467561521253,11.176427262136809
357,149.63736017897094,10.54097061881707
358,149.63736017897094,10.54097061881707
359,126.10756152125282,9.911462137388868
360,413.4914093959732,11.290120837479158
361,413.4914093959732,11.290120837479158
362,368.5744966442954,11.090895637472332
363,58.30111856823267,7.732213178599213
364,272.1118568232662,7.502935455612083
365,166.0812975391499,7.925163113708361
366,64.94076062639822,10.341888178501986
367,0.0044742729306487,1.0408968930729652
368,135.42653243847874,10.29849174269629
369,264.94156599552576,12.752119618101442
370,386.676644295302,12.69871928651353
371,374.3327964205816,12.395483863584705
372,275.1498881431767,7.929508081807253
373,277.99002237136466,8.000410723149859
374,0.1813870246085011,4.73087754525094
375,0.0,-0.0
376,240.6165995525727,11.300835986292666
377,0.0027740492170022,0.6695419591531103
378,244.59995525727064,9.285499124502053
379,0.0641610738255033,3.933768936327432
380,0.0439821029082774,3.553258512511678
381,0.0108724832214765,2.136505440284279
382,247.575033557047,11.558365441054654
383,315.7965548098434,11.39007241178138
384,463.3225055928412,11.155571367714888
385,404.1096644295302,11.440467747936925
386,0.034228187919463,4.465714734121239
387,315.16885906040267,11.995419923643816
388,308.75861297539154,12.31084490256529
389,423.0003131991052,12.766329200537522
390,166.70997762863536,11.132148513345516
391,166.70997762863536,11.132148513345516
392,130.1056375838926,10.880392236964363
393,315.4609843400447,11.481499884149049
394,0.0533780760626398,3.784149415442933
395,137.16648769574945,11.703848566305217
396,163.92554809843398,8.926405269229063
397,214.9082326621924,8.982749008208339
398,217.57798657718124,8.737154214437542
399,142.04049217002236,11.506616413856868
400,81.29892617449664,11.147647229163436
401,142.04049217002236,11.506616413856868
402,118.79700223713648,9.580475006198997
403,199.61472035794188,9.387167743501603
404,118.79700223713648,9.580475006198991
405,88.24787472035796,9.952872797379154
406,226.7638031319911,9.790098850285698
407,88.32997762863536,9.92362138236213
408,222.35664429530203,11.621905561800803
409,0.045234899328859,3.530544410238301
410,0.0,-0.0
411,534.9294407158836,12.885274527363768
412,988.3488143176734,12.338861070250816
413,307.94,12.223970655292105
414,183.39950782997764,9.357752999735704
415,82.87503355704698,9.570963746248417
416,0.0062639821029082,3.0541161956735863
417,105.89279642058166,10.276792528721064
418,161.32201342281883,10.339276002181876
419,76.39306487695751,10.795280065575591
420,0.0040268456375838,0.9367071808783012
421,51.47109619686802,10.252927378818502
422,63.36304250559285,10.923205945828949
423,297.0703355704698,10.279106997253676
424,148.48899328859062,10.916966542248131
425,148.48899328859062,10.916966542248131
426,208.9972706935123,9.140891118800909
427,103.13633109619688,9.625577925791887
428,103.13633109619688,9.625577925791887
429,239.53284116331096,12.132851119031802
430,199.05744966442956,12.173834941764548
431,0.9621476510067114,7.641256772755725
432,156.6544071588367,8.37622678596992
433,0.0028635346756152,0.6756109813699471
434,199.89046979865773,8.323559181172499
435,290.360447427293,10.840056604945504
436,315.3941834451901,10.690075523885664
437,216.9232662192394,11.419078242244908
438,404.8228187919464,12.694396002670471
439,404.8228187919464,12.694396002670471
440,474.2495302013424,12.43668997247371
441,377.38541387024605,11.756972710065371
442,307.9785682326622,11.504941924596592
443,340.3399552572707,11.50624988915489
444,294.69727069351234,12.604989812526004
445,512.3444742729306,12.310662870513289
446,513.2490380313199,12.407901665296423
447,559.1816554809843,12.870313040990158
448,594.7977181208055,12.596724501934132
449,388.7685906040269,12.702908147675137
450,155.57261744966445,9.97291058289509
451,181.26416107382556,9.402504108165314
452,190.7235346756152,9.627918994307509
453,457.9848322147651,12.769060026991022
454,378.1736017897092,12.267965012659705
455,457.9848322147651,12.769060026991022
456,294.3658612975392,12.54594805626659
457,199.43422818791944,12.050653136338571
458,199.43422818791944,12.050653136338571
459,153.895033557047,9.756181608970916
460,124.86666666666667,9.908310543781065
461,72.79932885906041,9.920260781687771
462,123.13713646532436,9.42600767243665
463,346.0736465324385,9.116421979849031
464,355.0767785234899,9.33188590016718
465,251.62662192393736,9.91347620610582
466,0.0,-0.0
467,171.71154362416107,9.9957149155531
468,351.1740939597315,11.65814855323444
469,258.48451901565994,11.447281428602624
470,437.65995525727067,11.420108573164413
471,55.96979865771812,8.48829468243068
472,456.4124384787472,8.440955183054712
473,77.05069351230425,8.471895607092069
474,740.6435346756153,12.297531019562756
475,426.9014765100672,12.560248663070269
476,488.8980760626398,12.77202386863644
477,169.77404921700227,9.451502189944437
478,47.1551677852349,9.50527504743298
479,47.468859060402686,9.454468571506606
480,146.08876957494408,9.314460898510497
481,107.94465324384788,9.130896322679844
482,178.5621029082774,9.170407209051838
483,265.7028187919463,10.968048950578746
484,274.2627293064877,11.532872929660552
485,261.5949888143177,11.45111045099275
486,37.710961968680095,9.306942339429456
487,27.272304250559284,9.283380645256978
488,37.710961968680095,9.306942339429456
489,880.3738702460851,13.198886259798018
490,880.3738702460851,13.198886259798016
491,576.7715883668905,12.943088871015991
492,235.2186577181208,11.65284776132864
493,361.1289932885906,11.85856517098651
494,347.0272035794183,11.198587729124483
495,216.4084563758389,10.57976010805666
496,111.60425055928413,10.639570725200995
497,0.0155704697986577,2.0148001799946997
498,168.30326621923936,11.950757173090691
499,178.59682326621925,11.88987498550335
500,307.93901565995526,11.607630301325743
501,351.7913199105146,10.140859596888475
502,149.83418344519015,10.327619215353822
503,99.0379865771812,10.272868762783345
504,237.76331096196876,11.578159860669768
505,262.5742729306488,11.86382192605394
506,179.88022371364653,10.949752293685076
507,99.45803131991052,10.144906712354642
508,0.0,-0.0
509,0.0,1.5765856736427988
510,136.911677852349,10.660762378838616
511,130.8619239373602,10.45267598941802
512,96.20076062639822,10.547086489406814
513,467.9946756152125,12.335758169661563
514,328.9278299776287,12.85608017337838
515,204.91069351230425,12.61529335639572
516,242.77476510067115,10.173883533336234
517,105.1235794183445,10.15905243581583
518,219.4541387024608,9.476437679454268
519,0.3718568232662192,6.600088262577577
520,416.7987919463087,12.615765357002909
521,522.0263087248322,12.958652740589129
522,263.73476510067115,11.181054688730184
523,309.1831767337808,11.797497856261964
524,309.1831767337808,11.797497856261964
525,265.7073378076063,9.86351839444842
526,265.7073378076063,9.86351839444842
527,332.65749440715894,9.532129748065609
528,163.2343624161074,9.358619286734736
529,66.66791946308726,9.441865521716194
530,207.5196420581656,9.281879164303568
531,250.3892170022372,9.9886244004021
532,91.85879194630871,10.052631193348985
533,91.85879194630871,10.05263119334898
534,297.0823266219239,10.117349657135696
535,171.35324384787472,9.601083693370382
536,297.082326621924,10.117349657135698
537,250.756644295302,10.696230296096942
538,0.4062639821029083,6.403493206806745
539,235.65691275167785,11.490809813965669
540,352.2308724832216,11.482360240686484
541,301.85387024608497,12.173766762408148
542,405.3764205816556,11.9147544598513
543,194.72053691275167,11.131415446597185
544,51.630872483221474,10.90066605264259
545,122.29266219239376,10.847950889804707
546,111.64156599552574,11.70363720178553
547,240.7944071588367,11.354596537077931
548,111.64156599552574,11.70363720178553
549,211.93991051454145,11.213146189147366
550,265.2586129753915,11.415204934923986
551,0.1714093959731543,5.20584928417284
552,0.0042505592841163,0.7981406628254033
553,279.39521252796425,7.941323822344558
554,0.0032214765100671,0.746720380743787
555,372.9618344519016,9.536038136523812
556,223.855615212528,9.743618129169544
557,291.89973154362417,9.47774841000656
558,234.8957941834452,10.27639934225997
559,169.23002237136467,10.122842000308196
560,91.47467561521252,9.847014134492705
561,132.25252796420585,9.369667956325468
562,212.3515883668904,9.768408270093222
563,0.0,-0.0
564,165.8729306487696,10.4780726435364
565,172.44519015659955,10.297150547423472
566,78.74380313199106,10.422602431878872
567,196.4466666666667,8.506724175057805
568,203.5495302013423,8.302817302448023
569,0.0201342281879194,2.072397515078367
570,301.7481879194631,10.54877314732037
571,335.67941834451904,10.485520114178508
572,337.92022371364646,10.60173303677916
573,125.55664429530204,10.947444751779564
574,123.11888143176732,11.347855767273488
575,185.40348993288595,11.225082082813303
576,139.69011185682322,11.303269996030291
577,139.69011185682325,11.303269996030291
578,0.0901118568232662,5.260195396457673
579,138.1696644295302,11.732425774571793
580,138.1696644295302,11.732425774571793
581,171.05856823266222,11.452509167478544
582,155.82196868008947,11.155447857420231
583,227.5943624161074,11.262455255054377
584,222.3301118568233,11.065395863987789
585,46.84143176733781,9.094792980436804
586,35.244429530201344,9.276929043310574
587,314.6495749440716,9.11969414261781
588,65.53570469798659,10.00672765975079
589,271.5587919463087,9.908414675915488
590,65.53570469798659,10.00672765975079
591,118.09901565995526,12.318885718485904
592,198.3253691275168,12.428283144407803
593,106.15686800894854,12.265591936612871
594,0.0047427293064876,1.03806921506894
595,183.7909619686801,10.04737600371096
596,160.0059507829978,10.19648049629341
597,118.03847874720358,11.007408551031524
598,0.0,-0.0
599,270.7532438478747,11.008701591560664
600,276.8812527964206,11.790430153308408
601,269.52026845637585,12.641870497636546
602,0.1319015659955257,6.09080121713335
603,183.0006263982103,10.296064250729856
604,162.103355704698,10.523155242334486
605,0.0331096196868008,4.975531532411964
606,218.6871140939597,10.649118079481164
607,139.27874720357943,10.775507086700536
608,143.21762863534676,10.48994129926934
609,99.49731543624162,10.395912758756282
610,150.65722595078302,10.7471012380318
611,237.4279642058165,10.43105380399031
612,314.8004474272931,11.698907301165656
613,314.8004474272931,11.698907301165658
614,261.12756152125286,11.24752674574504
615,0.054228187919463,4.597673377015201
616,268.1333333333333,11.142908234006542
617,511.0885458612976,11.529557035295584
618,197.76648769574948,12.285030620500176
619,0.8325727069351231,7.711858025357312
620,454.0717225950783,13.008542599551683
621,318.1113646532438,8.359064587610156
622,354.0418344519016,8.238302029608294
623,335.28085011185686,8.702607812978954
624,0.0067114093959731,1.0390256222393766
625,521.7308724832216,11.607958072801097
626,439.2190604026845,11.479532529445
627,507.8669351230425,11.687580028888592
628,186.08666666666664,11.725608698981732
629,461.61865771812086,11.931803131254462
630,479.620581655481,10.126557304048688
631,472.2230872483221,10.051513793865578
632,256.22742729306486,9.91466281560569
633,113.50805369127517,11.366543573974509
634,71.38984340044743,11.019309688641934
635,113.50805369127517,11.366543573974509
636,484.3664876957495,12.636196123534331
637,484.3664876957495,12.636196123534331
638,406.2780760626398,12.088976036891246
639,0.0428635346756152,3.065057871427645
640,200.88120805369127,11.83735934004454
641,241.03114093959732,11.550356149538798
642,139.69458612975396,9.401292461631128
643,0.0,0.953197172543056
644,139.69458612975396,9.401292461631128
645,128.5870246085011,9.668034167193383
646,140.7612975391499,9.658208826093064
647,128.5870246085011,9.66803416719338
648,83.84250559284115,10.91567046662877
649,243.255615212528,10.37006499934741
650,154.58322147651006,10.575570648058072
651,191.127874720358,10.99766849654082
652,275.1110067114094,11.33271706963752
653,0.0,-0.0
654,323.0958389261745,12.36294881852638
655,323.09583892617445,12.36294881852638
656,386.92102908277406,11.900317388497212
657,193.00120805369127,11.417750010556745
658,197.56514541387028,11.631424158495534
659,187.23973154362412,11.761271344793569
660,211.6137360178971,11.610365778163096
661,353.85472035794186,12.251012858720726
662,353.8547203579418,12.251012858720724
663,376.3902460850112,11.986391777336127
664,0.0,-0.0
665,378.1699328859061,11.991132380480344
666,242.3964653243848,9.729971282213008
667,230.63722595078303,10.438262089544477
668,387.79051454138704,9.901741561698255
669,0.017897091722595,3.298549274575732
670,277.5093959731544,8.360740980652476
671,186.87185682326623,8.345271082219472
672,131.1448322147651,10.937291659380517
673,87.16102908277406,11.534922927082354
674,50.79342281879194,11.12606720567148
675,279.9048322147651,12.674532013232476
676,320.21651006711403,12.050368355606125
677,277.93588366890384,12.279639799618312
678,142.54536912751678,12.228145246625711
679,144.06442953020135,12.294752561330156
680,144.06442953020132,12.294752561330158
681,322.3124832214765,9.449108390930448
682,241.18644295302016,9.622388435500731
683,115.94313199105144,9.883450362512349
684,41.492304250559286,11.10437159822816
685,41.492304250559286,11.10437159822816
686,29.25382550335571,10.892519153276606
687,235.3310961968681,11.00839287715762
688,413.1041610738256,10.55612972899828
689,0.108903803131991,4.610048031712746
690,459.7657270693512,12.33460730453919
691,314.77364653243853,12.247683790828187
692,0.0,-0.0
693,208.4101565995526,10.002470791428667
694,109.82474272930648,10.217010380048924
695,76.38827740492171,10.2805146614374
696,153.8536912751678,11.279302969619192
697,154.33230425055928,11.654589150711582
698,172.4495302013423,11.152669408743655
699,73.83015659955257,11.736462336088094
700,206.77002237136463,11.706804136169964
701,210.0991946308725,11.262260544928688
702,30.72062639821029,10.286047558210784
703,0.0,-0.0
704,77.6497091722595,10.091239470941254
705,200.1619239373602,8.570547889720336
706,0.0,-0.0
707,91.28814317673378,8.64938965799573
708,0.1709172259507829,5.443056217159054
709,149.18281879194632,11.437017902706978
710,108.83064876957496,11.458910799927722
711,126.7625950782998,10.406851869481002
712,27.20635346756152,10.398205026250816
713,44.26152125279641,10.712283697972412
714,141.8123489932886,9.191373056835324
715,141.8123489932886,9.191373056835324
716,141.8123489932886,9.191373056835324
717,118.17686800894856,9.725518609245189
718,164.14308724832213,9.337107903438463
719,128.03507829977627,9.562623891059886
720,229.14702460850117,11.356194158329052
721,256.58505592841163,11.624834527668195
722,0.2385682326621924,5.686264158421281
723,618.1670693512305,11.49703301804784
724,632.352706935123,11.082283573987048
725,618.1670693512305,11.49703301804784
726,137.05257270693514,11.169885600459171
727,153.6293512304251,11.529542966455216
728,153.6293512304251,11.52954296645522
729,386.757807606264,11.725937082582687
730,308.0568232662193,12.726353620495283
731,308.0568232662193,12.726353620495283
732,110.53395973154362,9.879437940634745
733,28.352080536912755,9.970884292008677
734,28.352080536912755,9.970884292008677
735,161.42040268456375,11.854495101948167
736,178.7607158836689,12.384226572913033
737,229.73651006711407,11.732891397423645
738,126.0619239373602,10.833143179101828
739,0.0913646532438478,3.724321070801551
740,165.95615212527963,11.02046281153264
741,104.595033557047,11.325909124176912
742,211.0290380313199,11.609548797702637
743,154.7312304250559,11.48090821406981
744,130.05172259507833,10.477667401014196
745,264.6923042505593,10.360132802198851
746,278.7564205816555,10.39625123482227
747,0.009082774049217,0.8898294117253982
748,76.70478747203579,8.863672821472171
749,76.70478747203579,8.863672821472171
750,82.43248322147652,11.273305153247504
751,198.301163310962,10.490862822123136
752,82.43248322147652,11.273305153247504
753,1.983400447427293,6.992977189786534
754,501.52053691275165,12.747433772820704
755,501.52053691275165,12.747433772820706
756,49.54093959731544,8.411969779591761
757,49.54093959731544,8.411969779591761
758,49.54093959731544,8.411969779591761
759,249.82478747203584,10.8843622116252
760,167.32022371364656,10.949999250277903
761,174.1215212527964,10.86780295746716
762,135.92272930648772,10.778208936183464
763,135.9227293064877,10.77820893618346
764,135.92272930648772,10.778208936183464
765,0.0117673378076062,1.481423126444148
766,222.6846979865772,8.999176610555875
767,59.28076062639821,9.569729659493452
768,102.01570469798658,11.438554280251882
769,151.99579418344518,11.19548946400986
770,66.76939597315436,11.0117097784346
771,343.33096196868007,9.109515752867935
772,243.07897091722597,9.063851928819371
773,266.08425055928416,9.09322063576398
774,145.01682326621923,10.661206030592638
775,145.01682326621923,10.66120603059264
776,151.02957494407158,10.32832916314843
777,109.8386129753915,10.116749356315369
778,71.58492170022372,10.294599032510652
779,71.43946308724833,10.309516089970035
780,90.92885906040269,11.25319260635897
781,52.33069351230425,11.440447209236114
782,76.93431767337808,11.581054026523477
783,0.0134228187919463,1.5773146536284592
784,99.83610738255034,10.64088993756542
