image_index,contrast_0,dissimilarity_0,homogeneity_0,energy_0,correlation_0,asm_0,entropy_0,contrast_45,dissimilarity_45,homogeneity_45,energy_45,correlation_45,asm_45,entropy_45,contrast_90,dissimilarity_90,homogeneity_90,energy_90,correlation_90,asm_90,entropy_90,contrast_135,dissimilarity_135,homogeneity_135,energy_135,correlation_135,asm_135,entropy_135
0,106.17870246085013,3.8550335570469803,0.5606199404322973,0.005498479047490353,0.9570171729025855,0.005498479047490353,9.288677376964387,74.1419305436692,3.696274942570155,0.5101093879157786,0.004276862882499705,0.9700649008121756,0.004276862882499705,9.506576438878632,36.290290827740485,2.7472035794183447,0.562373031629928,0.00536006286003133,0.9853073258423166,0.00536006286003133,9.189714169465217,106.1787024608501,3.85503355704698,0.5606199404322975,0.005498479047490353,0.9570171729025856,0.005498479047490353,9.288677376964387
1,234.3048769574944,4.455212527964206,0.6048231573749606,0.01191991551932095,0.959558515501917,0.01191991551932095,8.939482274890851,346.16647898743304,6.345479933336336,0.5373508147288856,0.009888223263125748,0.9399789529932613,0.009888223263125748,9.308614320480254,101.09968680089486,2.8354362416107386,0.6170384268062004,0.012165281844161172,0.9829190034173484,0.012165281844161172,8.728330617254748,234.3048769574944,4.455212527964206,0.6048231573749607,0.01191991551932095,0.9595585155019168,0.01191991551932095,8.939482274890851
2,0.0,0.0,1.0,1.0,0.0,1.0,-0.0,0.0,0.0,1.0,1.0,0.0,1.0,-0.0,0.0,0.0,1.0,1.0,0.0,1.0,-0.0,0.0,0.0,1.0,1.0,0.0,1.0,-0.0
3,144.17615212527963,5.469574944071589,0.3666408409484867,0.004828407128808011,0.9399847950869156,0.004828407128808011,10.127068331915519,281.18760416197466,8.699067609567136,0.27205953763261737,0.0035988824081287975,0.880598681882441,0.0035988824081287975,10.711535895069293,146.54170022371363,6.162102908277404,0.30996506141867197,0.00442387279852259,0.9387645762662994,0.00442387279852259,10.413969539601345,144.17615212527966,5.469574944071588,0.36664084094848676,0.004828407128808011,0.9399847950869156,0.004828407128808011,10.127068331915519
4,0.030604026845637584,0.030604026845637584,0.9846979865771812,0.1586699137676481,0.9946766061896007,0.1586699137676481,2.980842280415756,0.08941038691950814,0.08941038691950814,0.9552948065402459,0.1405298866417158,0.984415286547191,0.1405298866417158,3.2709790115158865,0.0832214765100671,0.0832214765100671,0.9583892617449664,0.14205751292484325,0.9855522862877233,0.14205751292484325,3.2436584454306967,0.030604026845637587,0.030604026845637587,0.9846979865771812,0.1586699137676481,0.994676606189601,0.1586699137676481,2.980842280415756
5,33.911319910514536,3.370111856823266,0.42785220967733617,0.0028326251570249586,0.9482845120092752,0.0028326251570249586,9.728774514571526,57.94738975721815,5.004279086527633,0.3204652451127199,0.001575519530389845,0.9114799440042516,0.001575519530389845,10.32380899999549,21.80178970917226,3.3177628635346763,0.3687587096949692,0.001957317237962254,0.9665411803137668,0.001957317237962254,9.877091630955876,33.91131991051454,3.370111856823266,0.42785220967733617,0.0028326251570249586,0.9482845120092752,0.0028326251570249586,9.728774514571525
6,134.8758389261745,4.166935123042506,0.45075603553494853,0.0026841994104369674,0.9303664056137666,0.0026841994104369674,9.995426295629612,281.4712850772488,6.353137246069997,0.378726653550769,0.0018818469363569897,0.8456415736445654,0.0018818469363569897,10.432899025294493,143.56818791946307,3.9623713646532437,0.44023010068592244,0.0025833511003007874,0.9255514700939791,0.0025833511003007874,9.978841383181148,134.87583892617448,4.166935123042505,0.4507560355349486,0.0026841994104369674,0.930366405613767,0.0026841994104369674,9.995426295629612
7,79.67659955257271,3.6196868008948546,0.49905825854101954,0.004328802005915648,0.9656712621923685,0.004328802005915648,9.722214554359374,180.70316652403045,5.395027251024728,0.42800675139346767,0.0033543179630876577,0.9197933502897895,0.0033543179630876577,10.137091416893512,94.94778523489933,3.342595078299776,0.49281212582148176,0.004267923867293266,0.9590674185485323,0.004267923867293266,9.638169090080662,79.6765995525727,3.6196868008948546,0.49905825854101943,0.004328802005915651,0.9656712621923685,0.004328802005915651,9.722214554359375
8,31.975212527964207,2.9261744966442955,0.49234063672145684,0.002366075602200101,0.967688377085006,0.002366075602200101,9.786754973281376,59.98288365388946,4.189991441826945,0.4171745278132159,0.0017251895135549236,0.9394784055449187,0.0017251895135549236,10.227363250271646,21.89557046979866,2.5741387024608504,0.48242941836352093,0.0022600023021985996,0.9778299390467865,0.0022600023021985996,9.733371169936584,31.975212527964203,2.926174496644295,0.49234063672145695,0.0023660756022001015,0.967688377085006,0.0023660756022001015,9.786754973281376
9,173.00008948545863,4.622729306487696,0.457950655410114,0.0019418584748434752,0.9603251657703292,0.0019418584748434752,10.269253590823213,201.53758839691903,5.414440790955363,0.4017952406060707,0.0014952573027361845,0.953825866771971,0.0014952573027361845,10.551542084607291,32.09753914988815,2.879373601789709,0.46019213349043187,0.0018732209259843151,0.9926513852305414,0.0018732209259843151,10.209665165926024,173.0000894854586,4.622729306487695,0.4579506554101139,0.0019418584748434754,0.9603251657703297,0.0019418584748434754,10.269253590823213
